ID_CEN,ID_CCS
c7045989404777869872,c3263063164272343973
c7108931913171127176,c2070447693557960112
c5425015324231973822,c2070447693557960112
c8693698826559676589,c2070447693557960112
c5956072406198420337,c2070447693557960112
c2088949951519379555,c2070447693557960112
c4687975417087476675,c2070447693557960112
c2407185404481018172,c2070447693557960112
c6302345180471212317,c2070447693557960112
c4454801658279513471,c2070447693557960112
c3571753153235691817,c2070447693557960112
c2490751315087375018,c2070447693557960112
c3227780338434528175,c4021381612899666943
c6755230663201339849,c4021381612899666943
c4567768405237627625,c4021381612899666943
c1348184770600605093,c4021381612899666943
c2899617797379546372,c4021381612899666943
c8620806156730782389,c4021381612899666943
c4383139165172700435,c4021381612899666943
c1067784760691888255,c4021381612899666943
c3406976004415965759,c4021381612899666943
c8203748323555318567,c4021381612899666943
c4472442821748438740,c4021381612899666943
c7223242690239983325,c4021381612899666943
c2037125076564677717,c4021381612899666943
c4589484904484111848,c4021381612899666943
c6609431869646144647,c4021381612899666943
c6230658382330247091,c4021381612899666943
c3231401545299646094,c6399271101443354720
c4706071295952182611,c6399271101443354720
c1194316210418599663,c6399271101443354720
c4794827204476285153,c6399271101443354720
c2289024428113223591,c6399271101443354720
c5390826545060505671,c6399271101443354720
c7732472401251056535,c6399271101443354720
c4061531026323649509,c6399271101443354720
c3728298358299179614,c6399271101443354720
c4015398570269306709,c6399271101443354720
c5424996648133659076,c6399271101443354720
c6606899995610802326,c6399271101443354720
c6205431804823323975,c6399271101443354720
c9203603284459580072,c6399271101443354720
c5859996936013085079,c6399271101443354720
c5510468155306342174,c6399271101443354720
c8686292126780101258,c6399271101443354720
c1897979003279266036,c6399271101443354720
c2464018908304202013,c6399271101443354720
c3968792032906910679,c6399271101443354720
c1027259749486799821,c1880757395110588110
c5072653367973413059,c1880757395110588110
c2118832327524191221,c1880757395110588110
c5815258641303747111,c1880757395110588110
c5450642936551995646,c1880757395110588110
c1098339344760274188,c1880757395110588110
c8568665603532508590,c1880757395110588110
c8338835245106579053,c1880757395110588110
c2685379967276763320,c1880757395110588110
c6772382519621035417,c1880757395110588110
c3356681972836824912,c1880757395110588110
c2716392263382647049,c1880757395110588110
c8500997917421483498,c1880757395110588110
c5410417568725721021,c1880757395110588110
c4297913893988962049,c1880757395110588110
c6685070740344187750,c1880757395110588110
c2828226384635679600,c1880757395110588110
c5586979409580978253,c1880757395110588110
c4638248361470937987,c1880757395110588110
c3993228165894930829,c1880757395110588110
c5790886321464155194,c1880757395110588110
c5986953817351767534,c8399256458176292772
c7817030516433076447,c8399256458176292772
c3273327668361007500,c8399256458176292772
c2684373096741987029,c8399256458176292772
c7965556018367419409,c8399256458176292772
c6815988882612257286,c8399256458176292772
c8923897732968533533,c8399256458176292772
c5929284203398465124,c8399256458176292772
c1299535039800349380,c8399256458176292772
c5403796431852295138,c8399256458176292772
c2096538856459504378,c8399256458176292772
c9157830332572524042,c8399256458176292772
c7785533552163943630,c8399256458176292772
c4687824191935819571,c8399256458176292772
c8997742286517592066,c8399256458176292772
c5965082756236411230,c8399256458176292772
c2765067554771067107,c5918170593827310336
c9079650995462374485,c5918170593827310336
c3609929672872944956,c5918170593827310336
c8522633998706833724,c5918170593827310336
c2125992763852018749,c5918170593827310336
c8969769668642146029,c5918170593827310336
c5626737417503920412,c5918170593827310336
c3126214763095741268,c5918170593827310336
c2982437504165378043,c5918170593827310336
c3500943738044465495,c5918170593827310336
c1539703786980474402,c5918170593827310336
c4897539221834645860,c5918170593827310336
c5627051150992027414,c5918170593827310336
c3575571346660390005,c5918170593827310336
c8071272814871602118,c5918170593827310336
c7491117677782337373,c5918170593827310336
c8620888524975194289,c5918170593827310336
c1454780415461909221,c5918170593827310336
c6102300377383308734,c5918170593827310336
c2737362162263667362,c5918170593827310336
c5726513031235375833,c5918170593827310336
c5197178004742034200,c5073209633897194748
c5895574172461382666,c5073209633897194748
c8069098698798141037,c5073209633897194748
c3419019194847760984,c5073209633897194748
c4425036100697680007,c5073209633897194748
c7199714206912429532,c5073209633897194748
c2290061536147576259,c5073209633897194748
c6372015514533048632,c5073209633897194748
c2412228598959077810,c5073209633897194748
c7812427802720944860,c5073209633897194748
c2387588019890799548,c5073209633897194748
c4979335986994438261,c5073209633897194748
c8405583724679183543,c5073209633897194748
c8944478350616831458,c5073209633897194748
c5856370758706457830,c5073209633897194748
c7969332943809487248,c5073209633897194748
c8510917853247060131,c5073209633897194748
c5962950437020840171,c5073209633897194748
c7664545507693809527,c5073209633897194748
c2564017441114962409,c5073209633897194748
c2732736222068803245,c5073209633897194748
c1824630427697302525,c5073209633897194748
c2845905757687621164,c5073209633897194748
c6201487844427454454,c5073209633897194748
c6984273759970378132,c5399584400414808396
c3478595337736775402,c5399584400414808396
c6367913518397212388,c5399584400414808396
c3981945144808542202,c5399584400414808396
c7543337455774486200,c5399584400414808396
c6482015052592082603,c5399584400414808396
c2179739897975207939,c5399584400414808396
c5312006020792057047,c5399584400414808396
c8620909308223809400,c5399584400414808396
c5349767793331764453,c5399584400414808396
c2060170633721735784,c5399584400414808396
c3150925242910799551,c5399584400414808396
c1306433779333813827,c5399584400414808396
c5766074060072641492,c5399584400414808396
c7081228849489420127,c5399584400414808396
c6710123507831081831,c5399584400414808396
c2818986110448226604,c5399584400414808396
c4645407903503285298,c6452331799253132273
c7848718374970667411,c6452331799253132273
c8362167977396174277,c6452331799253132273
c3865318037071345742,c6452331799253132273
c8559528437789576882,c6452331799253132273
c3605270687383949573,c6452331799253132273
c3491484094793529383,c6452331799253132273
c8008350470306289130,c6452331799253132273
c5064671278750071540,c6452331799253132273
c4930561456848374603,c6452331799253132273
c6927723663000883207,c6452331799253132273
c8829384295937412986,c6452331799253132273
c5500454786808699759,c6452331799253132273
c1611777284326183841,c6452331799253132273
c2344302941071905153,c6452331799253132273
c9118781879921412456,c6452331799253132273
c6607209886776260100,c6452331799253132273
c4652739139054219249,c6452331799253132273
c4670462186007169459,c6452331799253132273
c6525426745288170670,c5795164697493468442
c8357358516143430431,c5795164697493468442
c1127581234313607889,c5795164697493468442
c6657530199478990744,c5795164697493468442
c7939209707586284527,c5795164697493468442
c3893842458050291633,c5795164697493468442
c1907094975677862728,c5795164697493468442
c8172975813731088366,c5795164697493468442
c2851634623595939210,c5795164697493468442
c1330438133430377213,c5795164697493468442
c2261967316804871472,c5795164697493468442
c4519010903626033432,c5795164697493468442
c5719173613909230215,c5795164697493468442
c2462406867898884366,c5795164697493468442
c5672169666967943353,c5795164697493468442
c8331166590143417005,c5795164697493468442
c6257287553020776421,c5795164697493468442
c8655840634863725031,c5795164697493468442
c8348718890029801285,c5795164697493468442
c6092529004619921910,c5795164697493468442
c7461689173198789599,c5795164697493468442
c3958042095793201014,c5795164697493468442
c7351446896112660385,c5795164697493468442
c7527570862537159050,c5795164697493468442
c2931441178140542182,c5795164697493468442
c2933718983656973112,c2369132251386766775
c3381532509535130542,c2369132251386766775
c1572453279328065422,c2369132251386766775
c5142068063075186719,c2369132251386766775
c3838489938115889374,c2369132251386766775
c4983144382169472351,c2369132251386766775
c7460516109348081502,c2369132251386766775
c3700445972562217013,c2369132251386766775
c3302093292582204295,c2369132251386766775
c7843048142390487709,c2369132251386766775
c2489600787243322430,c2369132251386766775
c4912280780802090886,c2369132251386766775
c4446885932014964389,c2369132251386766775
c8477546288357189185,c2369132251386766775
c7436317212474410055,c2369132251386766775
c3595689249254345121,c2369132251386766775
c8999455946475488419,c2369132251386766775
c2816376271273368567,c2369132251386766775
c3124782501066518157,c2369132251386766775
c4316169917086744618,c2369132251386766775
c2465436089227073764,c2369132251386766775
c3190030506400683277,c2369132251386766775
c3773173586601938303,c2369132251386766775
c8133799455237747856,c2369132251386766775
c7607321052958367457,c7492138271105918240
c6441051056604732890,c7492138271105918240
c9082946733166663895,c7492138271105918240
c3883421074243146028,c7492138271105918240
c1412056933010735775,c7492138271105918240
c6414409532227491242,c7492138271105918240
c7462521354209441895,c7492138271105918240
c4435891919954486793,c7492138271105918240
c4508848892862137592,c7492138271105918240
c9215339282432719593,c7492138271105918240
c3488514106351764417,c7492138271105918240
c5343589014303550768,c7492138271105918240
c9200354411641276925,c7492138271105918240
c6791358830583825066,c7492138271105918240
c4102498319604710224,c7492138271105918240
c3537281333474568584,c7492138271105918240
c3205959936475027652,c7492138271105918240
c6125223857671659886,c7492138271105918240
c1488220398055628404,c7852477677614629557
c4054209752437483661,c7852477677614629557
c4298859528602342208,c7852477677614629557
c2572114514930290534,c7852477677614629557
c6088075265015882924,c7852477677614629557
c4409599496234966057,c7852477677614629557
c3944069401541589844,c7852477677614629557
c1078324170896884382,c7852477677614629557
c3208152191144864618,c7852477677614629557
c2721258252201106361,c7852477677614629557
c2202752823330902392,c7852477677614629557
c1319002258953505736,c7852477677614629557
c1922460087941233255,c7852477677614629557
c9174959300043067389,c7852477677614629557
c6592194527541242666,c7852477677614629557
c6224592282642596262,c7852477677614629557
c4704998121279372171,c7852477677614629557
c7450965428330663802,c7852477677614629557
c8497326795922036317,c7852477677614629557
c7254978706778676476,c7852477677614629557
c1744243159654203144,c7852477677614629557
c1385825176366154520,c7852477677614629557
c8429943571386824156,c7852477677614629557
c1595108523163455748,c7852477677614629557
c2298297405347457741,c7785140447215107508
c3726096580727084829,c7785140447215107508
c7261510231782858851,c7785140447215107508
c6166731899270451561,c7785140447215107508
c7871359559795572725,c7785140447215107508
c8091093160614801926,c7785140447215107508
c5087633436215686718,c7785140447215107508
c9096625368355158055,c7785140447215107508
c6297283135069144743,c7785140447215107508
c8561615462774745387,c7785140447215107508
c7107210938288361913,c7785140447215107508
c1606500473423942239,c7785140447215107508
c4735431617428516057,c7785140447215107508
c2575652005431998639,c7785140447215107508
c5423822939713290867,c7785140447215107508
c6774709934301209511,c7785140447215107508
c1076408895136604931,c7785140447215107508
c9080896527967433946,c7785140447215107508
c9045661347582826294,c7785140447215107508
c4011654988940091742,c7785140447215107508
c7350301373806458495,c7785140447215107508
c2000392232704415808,c7785140447215107508
c6028738001112680634,c7785140447215107508
c2033419412211139238,c7785140447215107508
c3079945606316271417,c7804298483415190355
c5947739654371079267,c7804298483415190355
c3080127380676116106,c7804298483415190355
c6963603470481107336,c7804298483415190355
c1537519601853514994,c7804298483415190355
c7884559531859264775,c7804298483415190355
c2919988892611149802,c7804298483415190355
c2454793343428799185,c7804298483415190355
c5503452343988382892,c7804298483415190355
c3319112342445620464,c7804298483415190355
c1730070096541111235,c7804298483415190355
c4182889603435328395,c7804298483415190355
c5971071929096950424,c7804298483415190355
c3392076706883537548,c7804298483415190355
c7932555826933436893,c7804298483415190355
c7178939436293259312,c7804298483415190355
c4562327878776352400,c7804298483415190355
c8891783329019954419,c8418256493230608175
c3718340277999016920,c8418256493230608175
c4347990271488152173,c8418256493230608175
c8630334028755412507,c8418256493230608175
c6659105948461675608,c8418256493230608175
c6663055398485102169,c8418256493230608175
c8250509931149629996,c8418256493230608175
c6321479290927860878,c8418256493230608175
c4387915226832968238,c8418256493230608175
c2857873003774452718,c8418256493230608175
c1908243003646448506,c8418256493230608175
c8635761667993113662,c8418256493230608175
c4840606257979438029,c8418256493230608175
c5631462437684491497,c8418256493230608175
c6917414351811772511,c8418256493230608175
c2319485690701474078,c8418256493230608175
c3823524345681182813,c6335840776939441191
c6889053656907124665,c6335840776939441191
c5799165754301554456,c6335840776939441191
c3128115637349187277,c6335840776939441191
c3954104828890330459,c6335840776939441191
c1485687001753469701,c6335840776939441191
c4675492875687211662,c6335840776939441191
c4764744849027800648,c6335840776939441191
c8932375574623684393,c6335840776939441191
c4397830905257597687,c6335840776939441191
c5232192367908350596,c6335840776939441191
c2625442459956104872,c6335840776939441191
c8054845758390367431,c6335840776939441191
c1283482142903736964,c6335840776939441191
c2693707852094495261,c6335840776939441191
c4575887884500707081,c6335840776939441191
c5880451363416878220,c6335840776939441191
c2026443738331305613,c6335840776939441191
c5426830058683394775,c6335840776939441191
c5719807845831829740,c6335840776939441191
c7461725880144735570,c2210234692561841062
c3878973399269530461,c2210234692561841062
c7084114856428486870,c2210234692561841062
c8486042941999023105,c2210234692561841062
c8884923783413578231,c2210234692561841062
c5226577223259443349,c2210234692561841062
c1277489807280656585,c2210234692561841062
c4024255700080214042,c2210234692561841062
c1625163852668850614,c2210234692561841062
c3172724168279168437,c2210234692561841062
c4009850283733494139,c2210234692561841062
c3777371009316597994,c2210234692561841062
c6223271648226560034,c2210234692561841062
c9098051268972323886,c2210234692561841062
c6217135605920912072,c2210234692561841062
c1692549429300559300,c2210234692561841062
c4704466970237791241,c2210234692561841062
c6325393434424705295,c2210234692561841062
c6797364362635450078,c2210234692561841062
c8063679216826899895,c2210234692561841062
c1398038073534623841,c2210234692561841062
c3596292725283962373,c1105298270599215641
c5082096119666578444,c1105298270599215641
c1183013183829954318,c1105298270599215641
c2058493197756715196,c1105298270599215641
c3464305116935222312,c1105298270599215641
c2206624602824276427,c1105298270599215641
c5212795012836335924,c1105298270599215641
c8080605084405089880,c1105298270599215641
c8736095950516207671,c1105298270599215641
c8869644452888317869,c1105298270599215641
c8009423318332600809,c1105298270599215641
c5876862453568726740,c1105298270599215641
c8863133067519813568,c1105298270599215641
c7212041201682698072,c1105298270599215641
c4369695519251471849,c1105298270599215641
c2419269797976150753,c1105298270599215641
c4051518413275013133,c1105298270599215641
c8620478452522416135,c1105298270599215641
c3741826681338081593,c1105298270599215641
c7573870230006570228,c3221039811720439690
c5357737912362834208,c3221039811720439690
c1403724948990193106,c3221039811720439690
c2180104302623180150,c3221039811720439690
c9179817981588785698,c3221039811720439690
c2366079576338035935,c3221039811720439690
c8915405259338797446,c3221039811720439690
c4952702206590354817,c3221039811720439690
c5502809665315033827,c3221039811720439690
c7637711445288864530,c3221039811720439690
c3639242456340844855,c3221039811720439690
c3224042874810578435,c3221039811720439690
c6882273323870778179,c3221039811720439690
c4788912236308174912,c3221039811720439690
c7884277419709409926,c3221039811720439690
c3367855691570190433,c3221039811720439690
c5533905511779960387,c3221039811720439690
c7479538720699951153,c3221039811720439690
c5674283407075449334,c9180980186714193314
c8995323549983500643,c9180980186714193314
c3987947618462610922,c9180980186714193314
c5606806325945434235,c9180980186714193314
c8599842337280935016,c9180980186714193314
c3972664243879234949,c9180980186714193314
c8335513000260838840,c9180980186714193314
c4014600385731043931,c9180980186714193314
c8556854469298558772,c9180980186714193314
c6418249506627777692,c9180980186714193314
c7472984066335229507,c9180980186714193314
c5038825670225139366,c9180980186714193314
c8328225917861140083,c9180980186714193314
c3761036027452927036,c9180980186714193314
c8430167934615155781,c9180980186714193314
c7926658105007922488,c9180980186714193314
c6424151392919189712,c9180980186714193314
c2775742022858485961,c9180980186714193314
c3510327857198348833,c9180980186714193314
c1394994731372899585,c9180980186714193314
c2871745282446458888,c9180980186714193314
c3083442747771603193,c9180980186714193314
c6241886137738053703,c9180980186714193314
c1125972441444952469,c9180980186714193314
c8708358059800482393,c9180980186714193314
c6067674168285189115,c3626819591507123656
c7904520435317468856,c3626819591507123656
c3539399086889271720,c3626819591507123656
c2722246987660966001,c3626819591507123656
c6998575520237542031,c3626819591507123656
c1497267061552581581,c3626819591507123656
c1099717608113705046,c3626819591507123656
c2259020856033747214,c3626819591507123656
c6833024029205852181,c3626819591507123656
c4023199087249564612,c3626819591507123656
c2195493616365351051,c3626819591507123656
c3948413916724380378,c3626819591507123656
c7032275564627435232,c3626819591507123656
c3938078239385328312,c3626819591507123656
c6202695126252739179,c3626819591507123656
c9214289730951977435,c3626819591507123656
c5231142102082158750,c3626819591507123656
c1012825370647007693,c3626819591507123656
c4306924366005303349,c3626819591507123656
c6273107133030419946,c4554919331346280520
c7856619645776696729,c4554919331346280520
c6959199318033357457,c4554919331346280520
c1466521079417824364,c4554919331346280520
c6293602820275094625,c4554919331346280520
c5073782506669877065,c4554919331346280520
c1637109841158886614,c4554919331346280520
c2021910809265628510,c4554919331346280520
c3440241253961855905,c4554919331346280520
c6071203219839242693,c4554919331346280520
c5676383225371521558,c4554919331346280520
c4749232720317385380,c4554919331346280520
c7439589346111282676,c4554919331346280520
c7801665664239990024,c4554919331346280520
c2937286414279928270,c4554919331346280520
c1365498895079061853,c4554919331346280520
c2212793724627887508,c4554919331346280520
c8176896021143095312,c4554919331346280520
c7913106734308271306,c4554919331346280520
c8553373856226094538,c4554919331346280520
c6869086841688858067,c4554919331346280520
c5123142009638693427,c4554919331346280520
c5029194803920667385,c4554919331346280520
c2090626592994253910,c4554919331346280520
c3495058438358281211,c4554919331346280520
c2021075859200185085,c4554919331346280520
c8883036495264322306,c4554919331346280520
c4781013660739971385,c4554919331346280520
c8907305325219453371,c4554919331346280520
c4883646110770731258,c4554919331346280520
c6945533891983041406,c8447017003796843258
c5421489201285547483,c8447017003796843258
c8309305247668554226,c8447017003796843258
c8485952841232535278,c8447017003796843258
c7467062205699442141,c8447017003796843258
c7866474131523973515,c8447017003796843258
c8817246616144364434,c8447017003796843258
c2958262260454450818,c8447017003796843258
c5105238828357076718,c8447017003796843258
c7434921635192476182,c8447017003796843258
c3929057371762760328,c8447017003796843258
c6058549790410795728,c8447017003796843258
c1952380376545547563,c8447017003796843258
c6556422393198828704,c8447017003796843258
c4519423388972840568,c8447017003796843258
c7465300392171247308,c8447017003796843258
c5505021558976880887,c8447017003796843258
c2550270217951647274,c8447017003796843258
c1182836181733792738,c8447017003796843258
c4876037261766376955,c8447017003796843258
c5230982381309575985,c8447017003796843258
c4048225719627410030,c8447017003796843258
c3733285380867354787,c8447017003796843258
c8502845506760805211,c8447017003796843258
c2606532807492024873,c8447017003796843258
c4889722229661490382,c8447017003796843258
c2100611213948998166,c5712564751075896930
c3488965640557296420,c5712564751075896930
c8755205484719752849,c5712564751075896930
c8722853434569989049,c5712564751075896930
c4495710296170668394,c5712564751075896930
c9798594356067960147,c5712564751075896930
c6998014733263857917,c5712564751075896930
c5767594123868966464,c5712564751075896930
c4481447401241198715,c5712564751075896930
c3798176645405362616,c5712564751075896930
c1246422145029973386,c5712564751075896930
c6348359066048195446,c5712564751075896930
c7244321774032259773,c5712564751075896930
c5710891373949965517,c5712564751075896930
c1559974247003677469,c5712564751075896930
c6474465911828895697,c5712564751075896930
c4162205046451913494,c5712564751075896930
c1527338065388877197,c5712564751075896930
c5582658272781151599,c3446059220289464572
c6782130147675674676,c3446059220289464572
c8315372527752732485,c3446059220289464572
c6942697909341114983,c3446059220289464572
c7262056733142672373,c3446059220289464572
c1935075987060040656,c3446059220289464572
c3586831484792405191,c3446059220289464572
c4662924279277931272,c3446059220289464572
c2917142361775413983,c3446059220289464572
c4124206839187133103,c3446059220289464572
c5776788221001350883,c3446059220289464572
c6023252680096767793,c3446059220289464572
c4072276630139480061,c3446059220289464572
c2234357517951965630,c3446059220289464572
c4016598567279880179,c3446059220289464572
c3829208373414925761,c3446059220289464572
c5680199190711431359,c3446059220289464572
c7909997392804662194,c7961376961510953442
c1109912993492777531,c7961376961510953442
c8662078906395654404,c7961376961510953442
c6265440591900485258,c7961376961510953442
c2837915368848972149,c7961376961510953442
c1070063297245767033,c7961376961510953442
c8376630187102551443,c7961376961510953442
c3646542717430460002,c7961376961510953442
c3460198175167345528,c7961376961510953442
c3670015480669538088,c7961376961510953442
c7450619134492749458,c7961376961510953442
c1595502554641132073,c7961376961510953442
c2618548894522231121,c7961376961510953442
c3506681689718658218,c5088086178866417473
c3722178541805778268,c5088086178866417473
c1308395138975839982,c5088086178866417473
c7669618907753235622,c5088086178866417473
c7742136421549650262,c5088086178866417473
c5423465980522565454,c5088086178866417473
c7904769633525035020,c5088086178866417473
c4992326301471914057,c5088086178866417473
c2027096888868035554,c5088086178866417473
c3186579431205239936,c5088086178866417473
c7491236277550298319,c5088086178866417473
c5764735117552466692,c5088086178866417473
c2745501018293969934,c5088086178866417473
c7196732778692622647,c5088086178866417473
c2929558986363819905,c5088086178866417473
c1205282543270111035,c5088086178866417473
c6895478504398165893,c5088086178866417473
c5162003680281262052,c5088086178866417473
c5029958463119077261,c5088086178866417473
c6384787926561827478,c5088086178866417473
c8778798101642087269,c5088086178866417473
c6633446354962594737,c5088086178866417473
c3183204484693253993,c5088086178866417473
c4566878980285120671,c5088086178866417473
c1795024392415156385,c6286658367314225606
c1335325473348688231,c6286658367314225606
c6660429650604508904,c6286658367314225606
c3622045482158951233,c6286658367314225606
c1867957398083765325,c6286658367314225606
c3080364129050288607,c6286658367314225606
c8430726152603847288,c6286658367314225606
c6590998888048530493,c6286658367314225606
c4234014526798384519,c6286658367314225606
c3839429681660621867,c6286658367314225606
c3494214561757235800,c6286658367314225606
c7412196563050443528,c6286658367314225606
c2678124350479564887,c6286658367314225606
c5220303784619453774,c6286658367314225606
c4313914455203950422,c6286658367314225606
c2389487623210490246,c6286658367314225606
c5854607895502576710,c6286658367314225606
c2709382613992768761,c6286658367314225606
c8632345986218081645,c1066241011074494609
c2081006298445074637,c1066241011074494609
c8831916747409211568,c1066241011074494609
c8124005470795738595,c1066241011074494609
c3543083207829607965,c1066241011074494609
c5296448745181645743,c1066241011074494609
c3826283145677038588,c1066241011074494609
c9041960655360878631,c1066241011074494609
c4171832936269713889,c1066241011074494609
c8299055239184473843,c1066241011074494609
c6933797758738625492,c1066241011074494609
c4099489472513207389,c1066241011074494609
c3090406451345848496,c1066241011074494609
c7908281419033127808,c1066241011074494609
c3733660304067819858,c1066241011074494609
c7200217984159622853,c1066241011074494609
c8811930928777437015,c1066241011074494609
c8438227695571193501,c1066241011074494609
c3743819604846514986,c1066241011074494609
c4317035906930704463,c1066241011074494609
c4563796638777904477,c1066241011074494609
c9003786046584145482,c1066241011074494609
c3814216039358123387,c6819771960677112858
c8779491908841055393,c6819771960677112858
c7135527798358624836,c6819771960677112858
c2976776093157830671,c6819771960677112858
c8565431522316006891,c6819771960677112858
c3029448856039643895,c6819771960677112858
c6301148695484061853,c6819771960677112858
c1423333894815291975,c6819771960677112858
c6230694394846750931,c6819771960677112858
c3301783310164943318,c6819771960677112858
c3371750979838149351,c6819771960677112858
c1436841357182313292,c6819771960677112858
c3156759305466687499,c6819771960677112858
c2201705624226002995,c6819771960677112858
c5626033346223626820,c6819771960677112858
c5952528576227650728,c6819771960677112858
c7769628791077694254,c6819771960677112858
c4678770296892957714,c8022144350110934495
c2862421037049766466,c8022144350110934495
c4828553250830770115,c8022144350110934495
c4394034187617992758,c8022144350110934495
c6110938874574465762,c8022144350110934495
c2669275297667465897,c8022144350110934495
c7006892451754860144,c8022144350110934495
c6964742743705689724,c8022144350110934495
c2912417275907949006,c8022144350110934495
c2879118128183539995,c8022144350110934495
c6687866692345549104,c8022144350110934495
c3996025053219495966,c8022144350110934495
c5394257453713849671,c8022144350110934495
c6962095990105488812,c8022144350110934495
c7829039828732612081,c8022144350110934495
c6561473484160416759,c5982631672170945333
c6223853465818083268,c5982631672170945333
c8498399285585446122,c5982631672170945333
c5133861291547497700,c5982631672170945333
c8044687964511171520,c5982631672170945333
c3048894901144887426,c5982631672170945333
c8903166908149374695,c5982631672170945333
c8453913799004592428,c5982631672170945333
c3665938664225600114,c5982631672170945333
c7402580981796657366,c5982631672170945333
c3894489160354272661,c5982631672170945333
c2476485899380081753,c5982631672170945333
c6306302970424586819,c5982631672170945333
c2946120857730219243,c5982631672170945333
c3487653252271130743,c5982631672170945333
c7051970104200791710,c5982631672170945333
c5637905070725709064,c5982631672170945333
c3009440472622226137,c5982631672170945333
c4924367350397779593,c5982631672170945333
c1502254969924094962,c5982631672170945333
c4579377288240165073,c5982631672170945333
c5574291270953078951,c6139228379947985943
c1223714099108251858,c6139228379947985943
c1183236683256787252,c6139228379947985943
c5895419821977935766,c6139228379947985943
c1598449005986255258,c6139228379947985943
c7551160737768928033,c6139228379947985943
c6357138445269878266,c6139228379947985943
c8983610062343805122,c6139228379947985943
c5896038436726591377,c6139228379947985943
c4697149394555514580,c6139228379947985943
c5486208439103215442,c6139228379947985943
c7325762788362553278,c6139228379947985943
c3341467621078798413,c6139228379947985943
c3580962618288921006,c6139228379947985943
c3079102094161020098,c6139228379947985943
c8977381043317643551,c6139228379947985943
c5674120188746542205,c6139228379947985943
c5114730022026403069,c6139228379947985943
c7550607686583941425,c6139228379947985943
c3397031664174036525,c6139228379947985943
c7622182408187247023,c6139228379947985943
c7486581485066421440,c6139228379947985943
c1227140672103693736,c6139228379947985943
c6915054263693536629,c6139228379947985943
c3990597110104919209,c6139228379947985943
c5543536326162313842,c6139228379947985943
c1784674164369338254,c6139228379947985943
c5158193261833038731,c6139228379947985943
c2170051699892371063,c6139228379947985943
c8795956140348319000,c6139228379947985943
c1880459812349855767,c7553809995368260868
c9598940790875629487,c7553809995368260868
c5441688484832664351,c7553809995368260868
c8046182754641542710,c7553809995368260868
c1015858938401502748,c7553809995368260868
c7051901619440877163,c7553809995368260868
c2715044453461211913,c7553809995368260868
c3298601693245030112,c7553809995368260868
c3637255274979768976,c7553809995368260868
c8323721883255094244,c7553809995368260868
c8318954653319429700,c7553809995368260868
c4750131918264577502,c7553809995368260868
c1942845876799709832,c7553809995368260868
c6217697620756383972,c7553809995368260868
c5318910837775291929,c7553809995368260868
c2245626839009140501,c7553809995368260868
c2369628543997253249,c3365661660515373685
c4002996877321896389,c3365661660515373685
c4489810610240055336,c3365661660515373685
c3972786120328288526,c3365661660515373685
c1925615550575771228,c3365661660515373685
c3402660271364302641,c3365661660515373685
c2716403992750272322,c3365661660515373685
c4894596158245559023,c3365661660515373685
c4693810499394919142,c3365661660515373685
c6041282561613765219,c3365661660515373685
c2731843636474182677,c3365661660515373685
c7277267655385620560,c3365661660515373685
c2765173235623571051,c3365661660515373685
c2258382036787957883,c3365661660515373685
c2760756156912300590,c3365661660515373685
c2158194699064593260,c3365661660515373685
c1491594374083004704,c3365661660515373685
c1915403397422544381,c3365661660515373685
c6851718435525523838,c3365661660515373685
c1245170660948457869,c4659063788604383073
c5871230875846189081,c4659063788604383073
c1640778336761299423,c4659063788604383073
c2921285497469575141,c4659063788604383073
c7008025313905591810,c4659063788604383073
c7559404034534794797,c4659063788604383073
c2986947696877077274,c4659063788604383073
c1891653979315275751,c4659063788604383073
c1753494088549405488,c4659063788604383073
c2389836855847009752,c4659063788604383073
c8392727259620421362,c4659063788604383073
c4251958355468893903,c4659063788604383073
c7000151989233456741,c4659063788604383073
c1516854286891446559,c4659063788604383073
c4686504253123700735,c4659063788604383073
c6295316192175599860,c4659063788604383073
c3503014589685489083,c4659063788604383073
c8140952375754398325,c4659063788604383073
c4510124314913345516,c4659063788604383073
c3757609212518145315,c4659063788604383073
c2739329355872430194,c4659063788604383073
c1020632052808796558,c4659063788604383073
c2141095396090956646,c4659063788604383073
c4334638425190164630,c4729587867870105233
c5986242695270035736,c4729587867870105233
c2119999522716213621,c4729587867870105233
c4357437138491415385,c4729587867870105233
c1632061556588858018,c4729587867870105233
c2148974349213488868,c4729587867870105233
c2090005635529360338,c4729587867870105233
c6690663953815478017,c4729587867870105233
c1913939985906899620,c4729587867870105233
c5406429254514917052,c4729587867870105233
c4312925661450632870,c4729587867870105233
c4007509631538197183,c4729587867870105233
c3094618882726238310,c4729587867870105233
c2509028837811493400,c4729587867870105233
c2552055213026169835,c4729587867870105233
c8380015568319394805,c4729587867870105233
c7853854868403967657,c4729587867870105233
c8068875098564642012,c4729587867870105233
c3888966769563562573,c4729587867870105233
c1602504832029851454,c4729587867870105233
c1995171757668612383,c4330515360038199901
c3800901505324312538,c4330515360038199901
c1659810864204588134,c4330515360038199901
c7522970823891521000,c4330515360038199901
c7573455889014132339,c4330515360038199901
c8106145829414093355,c4330515360038199901
c7391974617322561240,c4330515360038199901
c8848896592891718914,c4330515360038199901
c6483262231719554066,c4330515360038199901
c6791499151829933003,c4330515360038199901
c1944817956748919595,c4330515360038199901
c8735264853610424146,c4330515360038199901
