Resident_ID,Related_Resident_ID,Relationship
c7408033772691711787,c8538026534833001494,1
c7408033772691711787,c3898902398751584245,8
c8538026534833001494,c3898902398751584245,-9
c9009152850937813069,c8745357927084133600,7
c9009152850937813069,c7832046514508142304,3
c8745357927084133600,c7832046514508142304,1
c9009152850937813069,c6917414351811772511,-7
c8745357927084133600,c6917414351811772511,1
c7832046514508142304,c6917414351811772511,-9
c6203446537712940752,c1634943362810804415,2
c6203446537712940752,c4426425430177664151,8
c1634943362810804415,c4426425430177664151,-7
c6203446537712940752,c5689579038446456200,11
c1634943362810804415,c5689579038446456200,-7
c4426425430177664151,c5689579038446456200,7
c7007679545865613086,c3717324802722547194,10
c5914618254838792968,c2767125370503776568,4
c5914618254838792968,c7810068531594479363,-9
c2767125370503776568,c7810068531594479363,2
c5914618254838792968,c6150891142226319359,-9
c2767125370503776568,c6150891142226319359,-9
c7810068531594479363,c6150891142226319359,5
c5914618254838792968,c2592417289718393541,7
c2767125370503776568,c2592417289718393541,5
c7810068531594479363,c2592417289718393541,5
c6150891142226319359,c2592417289718393541,-9
c7203820113575378447,c5295521165664233199,9
c7203820113575378447,c2496918982912107768,-7
c5295521165664233199,c2496918982912107768,-9
c7203820113575378447,c7697593123336374049,-7
c5295521165664233199,c7697593123336374049,1
c2496918982912107768,c7697593123336374049,10
c7203820113575378447,c5399780562254235700,-9
c5295521165664233199,c5399780562254235700,3
c2496918982912107768,c5399780562254235700,8
c7697593123336374049,c5399780562254235700,-9
c6059428665572118098,c5370461937079804730,2
c6059428665572118098,c8685718851498120041,9
c5370461937079804730,c8685718851498120041,-9
c6059428665572118098,c4353345324190570737,-7
c5370461937079804730,c4353345324190570737,2
c8685718851498120041,c4353345324190570737,6
c6059428665572118098,c8421767153238014346,6
c5370461937079804730,c8421767153238014346,6
c8685718851498120041,c8421767153238014346,1
c4353345324190570737,c8421767153238014346,6
c6059428665572118098,c5713268188592423119,10
c5370461937079804730,c5713268188592423119,1
c8685718851498120041,c5713268188592423119,8
c4353345324190570737,c5713268188592423119,4
c8421767153238014346,c5713268188592423119,9
c5587758487597797364,c2271630219239132345,-7
c8996666035479478427,c8286649871642342497,11
c5588823972703142264,c1119810672887589874,-7
c1850380787371454972,c3924440855797324190,3
c3809476565836875553,c7569375792000605204,10
c3484141423675260086,c5310355493379804370,7
c4753013293120530244,c1322921424724128783,3
c4753013293120530244,c1766532598319703257,7
c1322921424724128783,c1766532598319703257,12
c4753013293120530244,c7603594846667377419,6
c1322921424724128783,c7603594846667377419,7
c1766532598319703257,c7603594846667377419,6
c5473442391016894647,c6318708805282654528,9
c2301101965364290836,c7166936084330250130,9
c2301101965364290836,c9065278638579060697,12
c7166936084330250130,c9065278638579060697,11
c7114593393600488574,c5943439367385055922,1
c4509812466226944580,c4928347096307894053,12
c4509812466226944580,c1448683598290987221,9
c4928347096307894053,c1448683598290987221,6
c4509812466226944580,c6119846238594521997,8
c4928347096307894053,c6119846238594521997,9
c1448683598290987221,c6119846238594521997,9
c4509812466226944580,c5124678119864969818,-7
c4928347096307894053,c5124678119864969818,2
c1448683598290987221,c5124678119864969818,4
c6119846238594521997,c5124678119864969818,3
c2880317732592450286,c5586979409580978253,1
c2880317732592450286,c5500454786808699759,3
c5586979409580978253,c5500454786808699759,12
c2880317732592450286,c1897976144921040954,10
c5586979409580978253,c1897976144921040954,-9
c5500454786808699759,c1897976144921040954,3
c2114872688871076424,c3579754762878729572,11
c2114872688871076424,c5331734892945784142,8
c3579754762878729572,c5331734892945784142,5
c2114872688871076424,c6605525340136523799,9
c3579754762878729572,c6605525340136523799,4
c5331734892945784142,c6605525340136523799,9
c4795809432450004192,c3324968844596672390,-7
c5389036769217896288,c6873032541336383432,10
c5389036769217896288,c8803057787692307687,3
c6873032541336383432,c8803057787692307687,12
c3169225937445163988,c5054635620276005991,-7
c5857910129827169765,c2279152998860956780,10
c5857910129827169765,c5980725660238262979,3
c2279152998860956780,c5980725660238262979,-7
c5857910129827169765,c3587335984148040905,-7
c2279152998860956780,c3587335984148040905,12
c5980725660238262979,c3587335984148040905,3
c5857910129827169765,c2964689175922597841,9
c2279152998860956780,c2964689175922597841,11
c5980725660238262979,c2964689175922597841,7
c3587335984148040905,c2964689175922597841,4
c5857910129827169765,c1997823421491633069,5
c2279152998860956780,c1997823421491633069,12
c5980725660238262979,c1997823421491633069,5
c3587335984148040905,c1997823421491633069,11
c2964689175922597841,c1997823421491633069,3
c1913724794130888865,c1845706716788721000,11
c1913724794130888865,c6715492029219360127,2
c1845706716788721000,c6715492029219360127,10
c1913724794130888865,c3688028236764395475,10
c1845706716788721000,c3688028236764395475,8
c6715492029219360127,c3688028236764395475,12
c5400389604068560925,c7700384294783603762,7
c5400389604068560925,c5242159476326710430,11
c7700384294783603762,c5242159476326710430,2
c8681244302458460663,c1255836118827256758,12
c8681244302458460663,c1174591698422135261,12
c1255836118827256758,c1174591698422135261,10
c5429741954062141875,c1510965193648840464,3
c5429741954062141875,c2802299086422920674,-9
c1510965193648840464,c2802299086422920674,8
c8368686669853804920,c8802780724925295890,4
c8368686669853804920,c4166983425046643558,4
c8802780724925295890,c4166983425046643558,-7
c8368686669853804920,c8547328453856196691,1
c8802780724925295890,c8547328453856196691,12
c4166983425046643558,c8547328453856196691,-7
c8368686669853804920,c9495226187492297147,10
c8802780724925295890,c9495226187492297147,8
c4166983425046643558,c9495226187492297147,4
c8547328453856196691,c9495226187492297147,6
c7988627877968841585,c4533094564989052466,6
c7988627877968841585,c2618792076150101752,2
c4533094564989052466,c2618792076150101752,9
c7988627877968841585,c2548721290859921049,11
c4533094564989052466,c2548721290859921049,4
c2618792076150101752,c2548721290859921049,12
c7988627877968841585,c6150096833367187741,5
c4533094564989052466,c6150096833367187741,-9
c2618792076150101752,c6150096833367187741,2
c2548721290859921049,c6150096833367187741,-9
c7988627877968841585,c6465186051331976748,11
c4533094564989052466,c6465186051331976748,8
c2618792076150101752,c6465186051331976748,6
c2548721290859921049,c6465186051331976748,12
c6150096833367187741,c6465186051331976748,2
c7988627877968841585,c5312353605968485988,8
c4533094564989052466,c5312353605968485988,8
c2618792076150101752,c5312353605968485988,8
c2548721290859921049,c5312353605968485988,6
c6150096833367187741,c5312353605968485988,3
c6465186051331976748,c5312353605968485988,3
c2412579398298391078,c5646636597725007225,9
c2412579398298391078,c3412232893834400331,3
c5646636597725007225,c3412232893834400331,7
c2412579398298391078,c9112993886172455489,5
c5646636597725007225,c9112993886172455489,3
c3412232893834400331,c9112993886172455489,10
c2412579398298391078,c7862507282614466126,1
c5646636597725007225,c7862507282614466126,4
c3412232893834400331,c7862507282614466126,9
c9112993886172455489,c7862507282614466126,8
c6939725107538969414,c5605861313040327772,9
c6939725107538969414,c1865629772775278083,4
c5605861313040327772,c1865629772775278083,8
c6939725107538969414,c1371630838799872007,4
c5605861313040327772,c1371630838799872007,7
c1865629772775278083,c1371630838799872007,12
c6765948314376603751,c4018752810937395710,12
c6765948314376603751,c4517086303444001077,4
c4018752810937395710,c4517086303444001077,10
c6765948314376603751,c9037035369323324190,-9
c4018752810937395710,c9037035369323324190,-7
c4517086303444001077,c9037035369323324190,1
c8721092370868098791,c4053506462205639762,4
c1308352050769497326,c8453913799004592428,10
c1308352050769497326,c6645190818814242473,4
c8453913799004592428,c6645190818814242473,9
c1308352050769497326,c2685379967276763320,3
c8453913799004592428,c2685379967276763320,10
c6645190818814242473,c2685379967276763320,-9
c1308352050769497326,c7434921635192476182,3
c8453913799004592428,c7434921635192476182,4
c6645190818814242473,c7434921635192476182,6
c2685379967276763320,c7434921635192476182,3
c6125530033465191298,c4662528637570445271,8
c6125530033465191298,c9139588211503918941,1
c4662528637570445271,c9139588211503918941,6
c6125530033465191298,c6426296912645507501,10
c4662528637570445271,c6426296912645507501,5
c9139588211503918941,c6426296912645507501,4
c7868924087201022612,c6960113357989093409,3
c7868924087201022612,c6547186178671483471,11
c6960113357989093409,c6547186178671483471,1
c8547192871746045734,c2350024269543108709,11
c8547192871746045734,c1363481711377856458,8
c2350024269543108709,c1363481711377856458,3
c8547192871746045734,c6562383820210013983,2
c2350024269543108709,c6562383820210013983,9
c1363481711377856458,c6562383820210013983,8
c2711308249528277413,c7469877320896947903,2
c2711308249528277413,c2740583660815826813,7
c7469877320896947903,c2740583660815826813,7
c5259371463770525106,c3068937509979542144,4
c5259371463770525106,c6892677738786857807,4
c3068937509979542144,c6892677738786857807,8
c5259371463770525106,c2314363083382776809,12
c3068937509979542144,c2314363083382776809,5
c6892677738786857807,c2314363083382776809,-7
c5259371463770525106,c4940355475218004923,3
c3068937509979542144,c4940355475218004923,6
c6892677738786857807,c4940355475218004923,6
c2314363083382776809,c4940355475218004923,5
c4701926939981241770,c5120374942581371038,7
c4701926939981241770,c5391475670497720646,6
c5120374942581371038,c5391475670497720646,10
c4701926939981241770,c5498363492577781552,7
c5120374942581371038,c5498363492577781552,8
c5391475670497720646,c5498363492577781552,-7
c4701926939981241770,c3171785464971498862,12
c5120374942581371038,c3171785464971498862,-9
c5391475670497720646,c3171785464971498862,5
c5498363492577781552,c3171785464971498862,10
c8821344963566004138,c8768882621458703420,8
c8821344963566004138,c6158716326979928569,3
c8768882621458703420,c6158716326979928569,11
c8821344963566004138,c8851706952901328271,12
c8768882621458703420,c8851706952901328271,8
c6158716326979928569,c8851706952901328271,3
c3351192763636684229,c6118631869572894038,11
c3292271355071678522,c7816258271448638151,11
c7585933425727835862,c7674530218100853432,8
c7585933425727835862,c7696790221096576332,5
c7674530218100853432,c7696790221096576332,11
c7585933425727835862,c1051048925103685669,12
c7674530218100853432,c1051048925103685669,-7
c7696790221096576332,c1051048925103685669,4
c7585933425727835862,c7179926098925989605,5
c7674530218100853432,c7179926098925989605,5
c7696790221096576332,c7179926098925989605,3
c1051048925103685669,c7179926098925989605,7
c4532153081563867444,c6784595287141118312,-9
c4532153081563867444,c7685573450465485714,7
c6784595287141118312,c7685573450465485714,11
c4532153081563867444,c8827865126504634418,5
c6784595287141118312,c8827865126504634418,-7
c7685573450465485714,c8827865126504634418,10
c4532153081563867444,c8673253037795119977,11
c6784595287141118312,c8673253037795119977,3
c7685573450465485714,c8673253037795119977,2
c8827865126504634418,c8673253037795119977,-9
c1697442345869705894,c5743689067036926210,10
c1697442345869705894,c3017996294230688537,4
c5743689067036926210,c3017996294230688537,-9
c1697442345869705894,c7714217572182023821,5
c5743689067036926210,c7714217572182023821,3
c3017996294230688537,c7714217572182023821,3
c1697442345869705894,c2204715404080034522,8
c5743689067036926210,c2204715404080034522,1
c3017996294230688537,c2204715404080034522,7
c7714217572182023821,c2204715404080034522,7
c1697442345869705894,c3164586519836667824,5
c5743689067036926210,c3164586519836667824,6
c3017996294230688537,c3164586519836667824,-7
c7714217572182023821,c3164586519836667824,9
c2204715404080034522,c3164586519836667824,12
c4160711224653861110,c3828812754607049642,9
c4160711224653861110,c8693040172582268443,9
c3828812754607049642,c8693040172582268443,7
c4160711224653861110,c8051210451992892040,8
c3828812754607049642,c8051210451992892040,-9
c8693040172582268443,c8051210451992892040,2
c4160711224653861110,c1816891429962208866,1
c3828812754607049642,c1816891429962208866,8
c8693040172582268443,c1816891429962208866,11
c8051210451992892040,c1816891429962208866,8
c4160711224653861110,c9379588182478771404,5
c3828812754607049642,c9379588182478771404,4
c8693040172582268443,c9379588182478771404,2
c8051210451992892040,c9379588182478771404,5
c1816891429962208866,c9379588182478771404,7
c7408962082781774717,c4071980060413927862,12
c7408962082781774717,c6203394402871624709,-9
c4071980060413927862,c6203394402871624709,2
c6639240985029385491,c1669315627650341344,10
c3534656537933055828,c3625989787566553766,5
c3534656537933055828,c6300605201602049833,9
c3625989787566553766,c6300605201602049833,7
c5475337359946018217,c7359744551597352670,3
c5475337359946018217,c4501339839786463613,6
c7359744551597352670,c4501339839786463613,7
c1647280999519798216,c7012835136851516778,7
c1647280999519798216,c1058785453265507807,9
c7012835136851516778,c1058785453265507807,8
c1647280999519798216,c5816592745179223668,11
c7012835136851516778,c5816592745179223668,2
c1058785453265507807,c5816592745179223668,5
c1647280999519798216,c2370862937296718421,8
c7012835136851516778,c2370862937296718421,6
c1058785453265507807,c2370862937296718421,4
c5816592745179223668,c2370862937296718421,1
c1647280999519798216,c4109989047915484159,1
c7012835136851516778,c4109989047915484159,9
c1058785453265507807,c4109989047915484159,12
c5816592745179223668,c4109989047915484159,12
c2370862937296718421,c4109989047915484159,12
c1647280999519798216,c9938829681030272839,5
c7012835136851516778,c9938829681030272839,4
c1058785453265507807,c9938829681030272839,12
c5816592745179223668,c9938829681030272839,-9
c2370862937296718421,c9938829681030272839,12
c4109989047915484159,c9938829681030272839,1
c6003359583406001127,c8973122930994327312,2
c6003359583406001127,c3288375422228701372,12
c8973122930994327312,c3288375422228701372,2
c6003359583406001127,c8933979075384406796,3
c8973122930994327312,c8933979075384406796,10
c3288375422228701372,c8933979075384406796,8
c2128502838984947115,c2500348533415273578,-7
c2128502838984947115,c5923030945824780544,4
c2500348533415273578,c5923030945824780544,10
c2128502838984947115,c1038308273517150166,-7
c2500348533415273578,c1038308273517150166,7
c5923030945824780544,c1038308273517150166,10
c2128502838984947115,c7696228113531165969,4
c2500348533415273578,c7696228113531165969,6
c5923030945824780544,c7696228113531165969,8
c1038308273517150166,c7696228113531165969,11
c2128502838984947115,c4295544054752548450,6
c2500348533415273578,c4295544054752548450,11
c5923030945824780544,c4295544054752548450,2
c1038308273517150166,c4295544054752548450,9
c7696228113531165969,c4295544054752548450,3
c2128502838984947115,c8171831022879081064,-9
c2500348533415273578,c8171831022879081064,-9
c5923030945824780544,c8171831022879081064,-7
c1038308273517150166,c8171831022879081064,4
c7696228113531165969,c8171831022879081064,-9
c4295544054752548450,c8171831022879081064,7
c3394900456187246338,c4879667053574486363,7
c3394900456187246338,c8844230373997489649,5
c4879667053574486363,c8844230373997489649,9
c7342744674653370298,c8135783688415451146,2
c7342744674653370298,c9069591100495756026,1
c8135783688415451146,c9069591100495756026,3
c9164761261203731225,c1284007309120092793,-7
c4097912508193782662,c5497199714535164216,-7
c7418865512752854538,c9193778948314389185,11
c4844219375790235161,c8738379685478719082,1
c8077228317834478267,c2099284001739246093,8
c8077228317834478267,c4931125076280246075,9
c2099284001739246093,c4931125076280246075,-7
c8077228317834478267,c5858809632082176095,9
c2099284001739246093,c5858809632082176095,8
c4931125076280246075,c5858809632082176095,1
c8077228317834478267,c3589476338475245695,1
c2099284001739246093,c3589476338475245695,2
c4931125076280246075,c3589476338475245695,1
c5858809632082176095,c3589476338475245695,8
c8077228317834478267,c5333641278188573087,10
c2099284001739246093,c5333641278188573087,10
c4931125076280246075,c5333641278188573087,-7
c5858809632082176095,c5333641278188573087,9
c3589476338475245695,c5333641278188573087,-7
c6625431488297412851,c8072254927617528296,7
c6625431488297412851,c7179902837135450662,5
c8072254927617528296,c7179902837135450662,8
c4857750560305446938,c1115501848948091652,12
c5603409934983143356,c5540956899257306402,2
c5290562812913539654,c8357396101987642414,4
c5290562812913539654,c5498946245396519959,5
c8357396101987642414,c5498946245396519959,7
c3883885871093243475,c7869573283086412449,2
c4436564960995727413,c6788719721379522396,7
c4436564960995727413,c2109455273495502848,4
c6788719721379522396,c2109455273495502848,6
c4436564960995727413,c5729768931937684201,10
c6788719721379522396,c5729768931937684201,6
c2109455273495502848,c5729768931937684201,7
c4436564960995727413,c8371419368461156662,6
c6788719721379522396,c8371419368461156662,2
c2109455273495502848,c8371419368461156662,6
c5729768931937684201,c8371419368461156662,2
c4180805654814589729,c3821788717182624530,7
c7535464240856626107,c7444525840230598247,5
c7535464240856626107,c2358268798264518633,10
c7444525840230598247,c2358268798264518633,5
c4775188935574517811,c3038978764585343446,-7
c4775188935574517811,c7325762788362553278,1
c3038978764585343446,c7325762788362553278,6
c4775188935574517811,c7006892451754860144,2
c3038978764585343446,c7006892451754860144,3
c7325762788362553278,c7006892451754860144,12
c1306433779333813827,c7054899054557794561,2
c1306433779333813827,c4706361972696755959,1
c7054899054557794561,c4706361972696755959,12
c1306433779333813827,c7207742787802568103,-9
c7054899054557794561,c7207742787802568103,6
c4706361972696755959,c7207742787802568103,3
c1306433779333813827,c3503014589685489083,2
c7054899054557794561,c3503014589685489083,9
c4706361972696755959,c3503014589685489083,-7
c7207742787802568103,c3503014589685489083,9
c2282107276847085846,c2063643158206812202,8
c2282107276847085846,c5938711048339604184,11
c2063643158206812202,c5938711048339604184,8
c2282107276847085846,c6754179894566995157,6
c2063643158206812202,c6754179894566995157,12
c5938711048339604184,c6754179894566995157,6
c2282107276847085846,c4677401068971664956,11
c2063643158206812202,c4677401068971664956,6
c5938711048339604184,c4677401068971664956,9
c6754179894566995157,c4677401068971664956,9
c6998014733263857917,c3273327668361007500,-9
c6998014733263857917,c9077051235416738247,6
c3273327668361007500,c9077051235416738247,4
c3542033414638312368,c3543660508134443990,-7
c3542033414638312368,c8197180041490468314,5
c3543660508134443990,c8197180041490468314,3
c3542033414638312368,c1908120362076060097,1
c3543660508134443990,c1908120362076060097,5
c8197180041490468314,c1908120362076060097,2
c5584938891666750681,c6869386759151364254,1
c5584938891666750681,c4121407592283520815,7
c6869386759151364254,c4121407592283520815,-7
c4919306037520218704,c8464449691977689938,3
c4919306037520218704,c5568557405134642344,4
c8464449691977689938,c5568557405134642344,-7
c3896259920653214550,c6143209223514855958,12
c3896259920653214550,c5780993625651698509,1
c6143209223514855958,c5780993625651698509,-7
c2709382613992768761,c6609431869646144647,1
c2709382613992768761,c4652739139054219249,-7
c6609431869646144647,c4652739139054219249,1
c8299055239184473843,c7403758292270755226,9
c3624040987436994450,c3261030573581885238,6
c5652256179480318122,c1244059327756859631,8
c5652256179480318122,c7144769752068086604,-9
c1244059327756859631,c7144769752068086604,2
c5652256179480318122,c3112920981240892471,10
c1244059327756859631,c3112920981240892471,2
c7144769752068086604,c3112920981240892471,7
c3821068362590161606,c6725130203860069098,7
c3821068362590161606,c4870448748011138931,1
c6725130203860069098,c4870448748011138931,4
c3821068362590161606,c2907990566853445652,1
c6725130203860069098,c2907990566853445652,-7
c4870448748011138931,c2907990566853445652,3
c3821068362590161606,c1682404555862239828,-7
c6725130203860069098,c1682404555862239828,9
c4870448748011138931,c1682404555862239828,7
c2907990566853445652,c1682404555862239828,9
c3821068362590161606,c8494027248350318013,1
c6725130203860069098,c8494027248350318013,12
c4870448748011138931,c8494027248350318013,5
c2907990566853445652,c8494027248350318013,2
c1682404555862239828,c8494027248350318013,1
c1957196747109936399,c4930542490413344058,12
c1957196747109936399,c3128221856682152643,1
c4930542490413344058,c3128221856682152643,6
c1957196747109936399,c8491357247386082800,-7
c4930542490413344058,c8491357247386082800,1
c3128221856682152643,c8491357247386082800,-9
c1957196747109936399,c4252317320137405363,3
c4930542490413344058,c4252317320137405363,3
c3128221856682152643,c4252317320137405363,11
c8491357247386082800,c4252317320137405363,-7
c1957196747109936399,c8789208788229301847,9
c4930542490413344058,c8789208788229301847,10
c3128221856682152643,c8789208788229301847,-9
c8491357247386082800,c8789208788229301847,7
c4252317320137405363,c8789208788229301847,9
c6125750597147342195,c9219731134161877050,10
c6125750597147342195,c5459608238991869332,2
c9219731134161877050,c5459608238991869332,1
c1908740671731258551,c4189793750971081536,12
c1908740671731258551,c4930375069209308620,1
c4189793750971081536,c4930375069209308620,12
c1908740671731258551,c3703834530896096052,9
c4189793750971081536,c3703834530896096052,2
c4930375069209308620,c3703834530896096052,9
c4054592431768865826,c3677186220663591165,-7
c4358651158527945620,c3757366315650940301,11
c5437845802531594281,c7816135431569394505,5
c5437845802531594281,c3622117617708861544,7
c7816135431569394505,c3622117617708861544,-9
c5437845802531594281,c9851821542993183896,10
c7816135431569394505,c9851821542993183896,5
c3622117617708861544,c9851821542993183896,8
c7200217984159622853,c8267905558741776567,-7
c1362653546733126189,c7849873857637266185,9
c8326833350070852518,c7787078278976832152,7
c5041187987195913708,c5683093215243838788,3
c5041187987195913708,c3621282617025023242,10
c5683093215243838788,c3621282617025023242,3
c2067690579015258062,c7635955983837477235,4
c8976212075167678645,c2482181332227855414,12
c6789304261504215227,c7575178783223084139,1
c6789304261504215227,c7315827807812275879,7
c7575178783223084139,c7315827807812275879,-9
c6789304261504215227,c6118900950595701684,11
c7575178783223084139,c6118900950595701684,10
c7315827807812275879,c6118900950595701684,3
c4340508439838023354,c7463741288395265552,-9
c4384777093521787550,c3034140202434532906,12
c4384777093521787550,c2782380122696689939,4
c3034140202434532906,c2782380122696689939,10
c4384777093521787550,c8356503257523219723,11
c3034140202434532906,c8356503257523219723,7
c2782380122696689939,c8356503257523219723,6
c4384777093521787550,c9791343876365215192,2
c3034140202434532906,c9791343876365215192,-7
c2782380122696689939,c9791343876365215192,7
c8356503257523219723,c9791343876365215192,12
c5521942687326421829,c7150958743202202525,1
c5521942687326421829,c9035622674366858756,3
c7150958743202202525,c9035622674366858756,11
c8277716423979943227,c3601195513438595041,9
c8277716423979943227,c7530162985001346619,8
c3601195513438595041,c7530162985001346619,6
c8277716423979943227,c4734288571003190813,3
c3601195513438595041,c4734288571003190813,2
c7530162985001346619,c4734288571003190813,-7
c8277716423979943227,c5870964348509188849,8
c3601195513438595041,c5870964348509188849,12
c7530162985001346619,c5870964348509188849,3
c4734288571003190813,c5870964348509188849,11
c7213083862237313336,c1512555015414668442,2
c7302471129079151878,c9211730537330859004,9
c1309531579768644484,c8343008619936867422,12
c1309531579768644484,c7240333391064890332,6
c8343008619936867422,c7240333391064890332,2
c1309531579768644484,c3928792974357855573,10
c8343008619936867422,c3928792974357855573,3
c7240333391064890332,c3928792974357855573,4
c1309531579768644484,c2802389736145958412,3
c8343008619936867422,c2802389736145958412,11
c7240333391064890332,c2802389736145958412,-7
c3928792974357855573,c2802389736145958412,4
c3597790774266500810,c2747448196182703563,-9
c3597790774266500810,c2219640954894077803,12
c2747448196182703563,c2219640954894077803,7
c2642436030608592061,c1366017913796199848,11
c2642436030608592061,c9510618159375882701,6
c1366017913796199848,c9510618159375882701,8
c6513562103323896492,c2409526682282870801,1
c6513562103323896492,c8210145641314804961,1
c2409526682282870801,c8210145641314804961,12
c6513562103323896492,c2025194654119853125,2
c2409526682282870801,c2025194654119853125,11
c8210145641314804961,c2025194654119853125,6
c6513562103323896492,c2165476899947442190,5
c2409526682282870801,c2165476899947442190,4
c8210145641314804961,c2165476899947442190,4
c2025194654119853125,c2165476899947442190,8
c6513562103323896492,c9964565555126306283,1
c2409526682282870801,c9964565555126306283,-7
c8210145641314804961,c9964565555126306283,8
c2025194654119853125,c9964565555126306283,5
c2165476899947442190,c9964565555126306283,-9
c3589540773048780428,c5070603599164087593,5
c3589540773048780428,c5961200253186329690,9
c5070603599164087593,c5961200253186329690,7
c3144396631694806633,c6070673482817281138,8
c7800375631117848201,c5535316490968251181,-7
c7800375631117848201,c5773814403391071899,3
c5535316490968251181,c5773814403391071899,8
c2582442515379611193,c4728615597441681929,6
c2582442515379611193,c7279049205327127905,3
c4728615597441681929,c7279049205327127905,2
c2582442515379611193,c4987507262706364455,11
c4728615597441681929,c4987507262706364455,7
c7279049205327127905,c4987507262706364455,3
c5024544241179589402,c5322651386232547884,9
c5024544241179589402,c8265503994841936728,3
c5322651386232547884,c8265503994841936728,3
c2937286414279928270,c1323846289072099712,6
c2937286414279928270,c6138638107070316795,11
c1323846289072099712,c6138638107070316795,-9
c2937286414279928270,c7324565773114567115,1
c1323846289072099712,c7324565773114567115,1
c6138638107070316795,c7324565773114567115,5
c2937286414279928270,c5423299430859968715,8
c1323846289072099712,c5423299430859968715,9
c6138638107070316795,c5423299430859968715,10
c7324565773114567115,c5423299430859968715,4
c6904469068038666914,c2511701111246336254,6
c5074691422734717462,c7799709739783934679,12
c5074691422734717462,c6435400011942835912,-7
c7799709739783934679,c6435400011942835912,5
c5074691422734717462,c1354833841279550732,1
c7799709739783934679,c1354833841279550732,6
c6435400011942835912,c1354833841279550732,7
c1570648385771751253,c1881837080411373470,-7
c1570648385771751253,c7925316022030278702,-7
c1881837080411373470,c7925316022030278702,5
c6582610320506158390,c9113923368937537546,6
c6582610320506158390,c5135776993376383403,9
c9113923368937537546,c5135776993376383403,3
c6582610320506158390,c5097738110739901289,-7
c9113923368937537546,c5097738110739901289,11
c5135776993376383403,c5097738110739901289,11
c6582610320506158390,c6573833648735728725,6
c9113923368937537546,c6573833648735728725,9
c5135776993376383403,c6573833648735728725,10
c5097738110739901289,c6573833648735728725,12
c7184965282337282978,c7739473297801481637,9
c7184965282337282978,c2036761304229018541,10
c7739473297801481637,c2036761304229018541,-9
c8878595321586136153,c5563603168740996127,11
c3944069401541589844,c3828326971717930047,10
c3944069401541589844,c9234132936030915979,9
c3828326971717930047,c9234132936030915979,10
c5394257453713849671,c1138412683677621283,-9
c5394257453713849671,c2816376271273368567,12
c1138412683677621283,c2816376271273368567,5
c5394257453713849671,c8778798101642087269,-7
c1138412683677621283,c8778798101642087269,12
c2816376271273368567,c8778798101642087269,8
c5394257453713849671,c5991811876400986940,3
c1138412683677621283,c5991811876400986940,3
c2816376271273368567,c5991811876400986940,8
c8778798101642087269,c5991811876400986940,-7
c4155919457073976537,c2592051136117685849,6
c4155919457073976537,c3347332902605989239,6
c2592051136117685849,c3347332902605989239,11
c4155919457073976537,c5055645153134058990,3
c2592051136117685849,c5055645153134058990,5
c3347332902605989239,c5055645153134058990,2
c3843324710400324744,c7256425664089749083,8
c3843324710400324744,c2431273166822045993,9
c7256425664089749083,c2431273166822045993,2
c8756951051025658134,c7098954230690258033,11
c8140903762679387192,c2461866242110838062,7
c8140903762679387192,c6258166605136062629,3
c2461866242110838062,c6258166605136062629,-9
c5398013075185058078,c6868280462951522252,3
c5398013075185058078,c8457784359612516172,10
c6868280462951522252,c8457784359612516172,2
c5398013075185058078,c3068437860519601348,4
c6868280462951522252,c3068437860519601348,9
c8457784359612516172,c3068437860519601348,11
c5398013075185058078,c3065969935836597724,4
c6868280462951522252,c3065969935836597724,-9
c8457784359612516172,c3065969935836597724,10
c3068437860519601348,c3065969935836597724,2
c6645199786723152510,c1889763567554032380,3
c6645199786723152510,c1943948147332440219,8
c1889763567554032380,c1943948147332440219,1
c6645199786723152510,c5469818879156508505,2
c1889763567554032380,c5469818879156508505,-9
c1943948147332440219,c5469818879156508505,11
c6645199786723152510,c1352724345040839947,7
c1889763567554032380,c1352724345040839947,11
c1943948147332440219,c1352724345040839947,2
c5469818879156508505,c1352724345040839947,10
c9158181312188522873,c4329166262421226763,1
c9158181312188522873,c1855760628699670480,11
c4329166262421226763,c1855760628699670480,7
c9158181312188522873,c6198888290877112715,5
c4329166262421226763,c6198888290877112715,8
c1855760628699670480,c6198888290877112715,3
c3895066915218370835,c8212189922615536955,1
c3895066915218370835,c2422912931154840848,9
c8212189922615536955,c2422912931154840848,12
c3895066915218370835,c1187230554714891925,5
c8212189922615536955,c1187230554714891925,7
c2422912931154840848,c1187230554714891925,2
c3895066915218370835,c3302604226890295104,8
c8212189922615536955,c3302604226890295104,9
c2422912931154840848,c3302604226890295104,6
c1187230554714891925,c3302604226890295104,2
c4014687606936228228,c4624189467005965346,-9
c4014687606936228228,c4316654642457365957,7
c4624189467005965346,c4316654642457365957,10
c3456715671687464582,c6591795317551607904,7
c6782414438230932426,c3367199300570368247,9
c6782414438230932426,c1545860250695621726,6
c3367199300570368247,c1545860250695621726,1
c3592342917177920389,c5134135959118485322,1
c3592342917177920389,c7218203032553798606,4
c5134135959118485322,c7218203032553798606,11
c3592342917177920389,c8992919054294007847,2
c5134135959118485322,c8992919054294007847,7
c7218203032553798606,c8992919054294007847,2
c8936188198921681254,c4448397562458618751,8
c8936188198921681254,c1564743727037040416,9
c4448397562458618751,c1564743727037040416,-7
c8936188198921681254,c1597907484745782832,11
c4448397562458618751,c1597907484745782832,8
