ID_CEN,ID_CCS,cluster_number
c2973334933387129386,c4958390279850989101,532
,c8014405310101885886,532
c7270600461969273476,,534
c5303372776425987085,c2461186974821372134,534
c2679902833314661158,c2836940649305270965,534
,c6588990147724673403,534
c1544555824709891451,c4732149472673102932,535
c4063838468319653289,c5344880239868887242,535
c7096281830239387437,c7422194637916408842,535
c5929652110170197051,,535
c4205554839717326297,c1535295477977893959,535
c7007975657766879784,c6200823714248421809,535
c8680491615339340840,c8153418823398429965,535
c5359024870620219629,,544
c4567993685088888895,c5364594188209021515,544
c1191557801673221475,c6967372173753023609,544
c1246126273094952573,c7015638925496125890,544
c5647370772101754713,,545
,c2745228335885206950,545
c5718627361170132937,c3249659286071106793,545
c7648991284399750118,c6343031615054634564,546
c7172987258491741496,c9121435373532436881,546
c7240029594246709333,,546
,c1389816414292091568,546
c3008498621890590349,c9091201625200992623,546
,c3494007031905729665,546
c3323580341125073884,,551
c6650494473022162412,,551
c4091097498905454273,c7091838911264875445,552
,c7703738055174813411,552
c8342119555511481400,c6635725793355689411,552
c3432009432073540293,c9113287382944649269,552
c4974180127326657318,c3191796451612689462,552
,c2080712134149558955,555
,c2167659189479735612,555
c5156361111077112445,c5454994578744651423,555
c2637126030104564423,c4597148270237484659,558
c9205834741011006928,c3190025854201989548,558
c2463264174007866246,c4022930989798523902,558
c3810603209383280179,,558
c5446969167148561557,,558
c1468090997906145090,c3839947177338868247,560
c5066032180394237108,,560
,c2062972238652148137,560
c4304331842700565154,c2654628921207193806,560
c4411175511686146723,c8852665261650167745,560
c1468090997906145090,c8852665261650167745,560
c6678795419188791374,c1952762300555099371,563
,c6437000393285570954,563
c3605353869369181904,,563
c1510974947586703022,c3465595657717498801,563
c2025201902744504772,,563
c2507581381159819434,c1952762300555099371,563
c2571877712420860567,c6905541688304594802,564
c1982701074794157697,c9022212379847782745,564
c2639561079232950557,c6770423855488443483,564
c3208891169083099250,,564
c2639561079232950557,c2660741179811290058,564
c2462277514324856672,c2786510492363069598,564
c2571877712420860567,c9424832379925760424,564
c8705453759195159176,c8768263225692343701,565
c3240323258702182330,c6062886641968937101,565
c4596299984192080899,,565
c9755274766409750826,,565
c7484405228365090923,c3635445527972462274,566
c5955531236699294655,,566
,c2876290334413098000,567
c5603546032388044982,c2482702375263439747,567
c2024642470246827239,c6655911434093669547,567
c3037884669157191133,c5218773053980909517,567
c8106716429749160749,c5152688642026239952,569
c6291522335634744752,c7635449411817707641,569
,c6816822208848813193,569
c5147920697072981672,,569
c7342744674653370298,,570
c8135783688415451146,c2536708035352476120,570
c5409137078647122612,,572
c4534236285660242060,c1445346567281492658,572
c5687735696070228648,c2176198556630535894,572
,c8083235246324122432,572
c9128207325682714340,,575
c6914260799606660809,,575
c5122451170837608297,,575
c3370854532802611713,,575
c3919016215236641886,,575
,c8176901127779032968,575
c6338202127874361545,,580
c5797795186739425818,c7576646758485863433,580
c7371675193200891309,c1588619069025159857,581
c6636666373068969878,c1794615874475086756,581
c9962552764662131149,c1794615874475086756,581
c2103088135174927195,,581
c3016747200499183296,c7344745540242884878,585
c5637961303806634494,c3323195301458122300,585
c6935821129404869687,,585
,c9651585830134297440,591
c7305508648780029061,c3392303048313609381,591
c1679445510535478605,c8013344109632701709,591
c7918005317518797929,c7267570936423411444,591
c7964887103921376693,c3392303048313609381,591
c6040823025378700682,c3889254075601640900,591
c4344170068943336198,c7267570936423411444,591
,c2342670728082282038,592
c8217174197998165353,c7844649401741911838,592
c6906258443177133131,c6106438392726356625,592
c7065117546304282456,c5963753581791470294,592
c5451412595689263381,,592
,c2714828638732040046,592
,c2636299165834172677,592
c1864696867952192451,c1012772068776132707,592
c1864696867952192451,c1429973297578696874,592
c2877931830389348157,c5063073520790958304,592
c7065117546304282456,c5063073520790958304,592
c2877931830389348157,c7844649401741911838,592
,c7418004893132208833,592
