Resident_ID,Related_Resident_ID,Relationship
7202908450092195251,8649363761422018558,9
7202908450092195251,2741014512085768409,5
8649363761422018558,2741014512085768409,5
7202908450092195251,3226855589024232359,6
8649363761422018558,3226855589024232359,11
2741014512085768409,3226855589024232359,3
7202908450092195251,4125806305413896484,3
8649363761422018558,4125806305413896484,10
2741014512085768409,4125806305413896484,10
3226855589024232359,4125806305413896484,-7
7202908450092195251,8524857993772784827,7
8649363761422018558,8524857993772784827,5
2741014512085768409,8524857993772784827,8
3226855589024232359,8524857993772784827,6
4125806305413896484,8524857993772784827,4
3260216299662612931,8610757442221266021,3
9673071501355169190,7658316603897947798,4
3963737709979936405,4605216176480409187,6
8416241351327151030,6903012328957111101,12
8416241351327151030,8483604508673618134,12
6903012328957111101,8483604508673618134,7
8416241351327151030,8840977365466458197,5
6903012328957111101,8840977365466458197,4
8483604508673618134,8840977365466458197,9
8416241351327151030,1097405664114814087,11
6903012328957111101,1097405664114814087,12
8483604508673618134,1097405664114814087,1
8840977365466458197,1097405664114814087,-7
4683525570286513451,8165502857017872706,8
4683525570286513451,7530180035019038236,3
8165502857017872706,7530180035019038236,5
4683525570286513451,6659230822173253108,-7
8165502857017872706,6659230822173253108,12
7530180035019038236,6659230822173253108,7
4683525570286513451,5677754174729019201,3
8165502857017872706,5677754174729019201,-9
7530180035019038236,5677754174729019201,1
6659230822173253108,5677754174729019201,4
4683525570286513451,5950653209767089793,1
8165502857017872706,5950653209767089793,1
7530180035019038236,5950653209767089793,2
6659230822173253108,5950653209767089793,2
5677754174729019201,5950653209767089793,-9
7994385294351059174,2093663969450538002,12
2082523677780950861,4371034798192790348,-9
6381890732871139379,2112964461478186268,10
6381890732871139379,3293019663832246508,-7
2112964461478186268,3293019663832246508,9
6468213555541357979,3741556118050774432,6
9325887159480946456,4942353362072374078,2
9278569318807596949,7554419131106995875,-9
9278569318807596949,5480399958466029167,4
7554419131106995875,5480399958466029167,9
3121022807706209525,8017168975811638416,3
7755207702899879260,8167002573503098675,3
9950254802254491571,2913844620006501700,3
9950254802254491571,6184761224861165731,8
2913844620006501700,6184761224861165731,9
4845365592924057960,1916500676033336758,-9
7398409123391626216,2771014904841607127,6
7398409123391626216,4355594180722283045,-7
2771014904841607127,4355594180722283045,6
7398409123391626216,6591834713194116100,7
2771014904841607127,6591834713194116100,8
4355594180722283045,6591834713194116100,-9
7398409123391626216,7542471126921368452,8
2771014904841607127,7542471126921368452,1
4355594180722283045,7542471126921368452,12
6591834713194116100,7542471126921368452,10
7398409123391626216,5021110307829005829,5
2771014904841607127,5021110307829005829,2
4355594180722283045,5021110307829005829,12
6591834713194116100,5021110307829005829,6
7542471126921368452,5021110307829005829,8
7398409123391626216,3121028666119499972,11
2771014904841607127,3121028666119499972,-7
4355594180722283045,3121028666119499972,5
6591834713194116100,3121028666119499972,5
7542471126921368452,3121028666119499972,3
5021110307829005829,3121028666119499972,11
7398409123391626216,4771698805515596923,5
2771014904841607127,4771698805515596923,12
4355594180722283045,4771698805515596923,11
6591834713194116100,4771698805515596923,12
7542471126921368452,4771698805515596923,7
5021110307829005829,4771698805515596923,4
3121028666119499972,4771698805515596923,12
1882252595112088760,4841476652111463792,3
1882252595112088760,5668486466493878615,1
4841476652111463792,5668486466493878615,4
1882252595112088760,3136867461723181578,1
4841476652111463792,3136867461723181578,4
5668486466493878615,3136867461723181578,10
4981212928683866420,2762274337622629101,10
4981212928683866420,5520261225828143261,7
2762274337622629101,5520261225828143261,-7
4981212928683866420,6702965891255435205,-7
2762274337622629101,6702965891255435205,11
5520261225828143261,6702965891255435205,6
4981212928683866420,1645916378684247418,-9
2762274337622629101,1645916378684247418,9
5520261225828143261,1645916378684247418,4
6702965891255435205,1645916378684247418,6
7062224749836799165,7452391995505146515,-7
1453486498413034294,1112733961842026966,6
1453486498413034294,5505693375832247761,3
1112733961842026966,5505693375832247761,5
1453486498413034294,9100837999568880297,9
1112733961842026966,9100837999568880297,8
5505693375832247761,9100837999568880297,10
1453486498413034294,2156078219842927228,2
1112733961842026966,2156078219842927228,-9
5505693375832247761,2156078219842927228,-9
9100837999568880297,2156078219842927228,9
7650629984793614593,1024226602315751184,12
6383914497574478653,4445306515454649420,-7
6383914497574478653,1729307167474330096,2
4445306515454649420,1729307167474330096,1
6709465725186903962,1967657377978317279,2
6066889664852473626,9361783334378645651,9
6066889664852473626,7060789024073078978,10
9361783334378645651,7060789024073078978,8
6066889664852473626,8501822617562534664,-9
9361783334378645651,8501822617562534664,10
7060789024073078978,8501822617562534664,11
6066889664852473626,1974681617330985919,3
9361783334378645651,1974681617330985919,12
7060789024073078978,1974681617330985919,1
8501822617562534664,1974681617330985919,-7
1951661405162138517,7843939277736436504,5
1951661405162138517,1614408765128607099,11
7843939277736436504,1614408765128607099,4
1951661405162138517,4648266623113325493,-7
7843939277736436504,4648266623113325493,8
1614408765128607099,4648266623113325493,3
1951661405162138517,9472620412240776436,6
7843939277736436504,9472620412240776436,5
1614408765128607099,9472620412240776436,12
4648266623113325493,9472620412240776436,12
1739689061054088956,7143214519381369438,-9
1739689061054088956,5891427607887081901,1
7143214519381369438,5891427607887081901,12
1759557739958663171,1928156498345689593,3
1759557739958663171,2856098952345441590,8
1928156498345689593,2856098952345441590,3
1759557739958663171,6938318964832717875,-7
1928156498345689593,6938318964832717875,-7
2856098952345441590,6938318964832717875,8
1759557739958663171,7097063536090955989,10
1928156498345689593,7097063536090955989,10
2856098952345441590,7097063536090955989,8
6938318964832717875,7097063536090955989,2
2791944380917277973,6100348581631988963,9
2791944380917277973,9445136147390564047,-9
6100348581631988963,9445136147390564047,11
2791944380917277973,2150424039983175611,-7
6100348581631988963,2150424039983175611,1
9445136147390564047,2150424039983175611,4
8490050510820414279,1778820257453839879,-9
8490050510820414279,4759872705768326793,11
1778820257453839879,4759872705768326793,-7
8490050510820414279,5627732168599841803,4
1778820257453839879,5627732168599841803,-7
4759872705768326793,5627732168599841803,4
8490050510820414279,8360268786580196508,10
1778820257453839879,8360268786580196508,12
4759872705768326793,8360268786580196508,6
5627732168599841803,8360268786580196508,12
3466094128819278110,4514250326748405855,4
9643601498742393319,2109832995032369797,5
9643601498742393319,9923973711125686506,8
2109832995032369797,9923973711125686506,9
8123835588680649398,6035280166048385671,-9
6445004615812416664,2515250643088713843,12
6445004615812416664,1471473281903271190,12
2515250643088713843,1471473281903271190,10
4559379068909712233,6037424922438285039,12
4559379068909712233,7266061850189999566,8
6037424922438285039,7266061850189999566,4
4559379068909712233,5782163867621358499,2
6037424922438285039,5782163867621358499,10
7266061850189999566,5782163867621358499,12
6855925226990318130,9472836704242347551,8
8947246565090522178,6096764472699792714,6
8947246565090522178,1266330691618101863,2
6096764472699792714,1266330691618101863,11
5574089417820539990,4160330474852524795,3
5574089417820539990,6215251292389814949,7
4160330474852524795,6215251292389814949,11
5574089417820539990,3142747675356491977,11
4160330474852524795,3142747675356491977,6
6215251292389814949,3142747675356491977,9
5574089417820539990,1736506414065242279,2
4160330474852524795,1736506414065242279,-9
6215251292389814949,1736506414065242279,11
3142747675356491977,1736506414065242279,6
4097617992734121310,7764227125002538752,12
2211400073766703869,2206172155892689006,6
2211400073766703869,1914854614104047155,8
2206172155892689006,1914854614104047155,10
6004884463824380000,4799620995869635252,3
1948759287825035926,1591450135252170427,1
1948759287825035926,7784996508238438098,-9
1591450135252170427,7784996508238438098,4
6306919467047598788,1746907828959619036,-9
6306919467047598788,7026890829707507144,12
1746907828959619036,7026890829707507144,-7
6306919467047598788,3190544239147893170,5
1746907828959619036,3190544239147893170,9
7026890829707507144,3190544239147893170,-7
6155258196145627623,2260496544269057327,5
6155258196145627623,5267678068786639096,-9
2260496544269057327,5267678068786639096,-7
6155258196145627623,3906164775540062498,6
2260496544269057327,3906164775540062498,12
5267678068786639096,3906164775540062498,8
7342062165896634945,2438925905675734419,3
5978481594095797332,8848122317294960203,7
9314773622566825838,5758501358334058212,9
7157082970535755486,2489674094406951549,8
5795335257845704280,6983411303207780439,5
7731892592529449633,4087124051233216585,12
1441098701221753491,6293300182297167280,4
1441098701221753491,8220498798240464345,11
6293300182297167280,8220498798240464345,1
1653199263930518541,7406091424520633618,6
5171203868891949690,1763890868466667361,12
8478990022628594293,1409569255564297529,-9
1547993204763792306,2087749879464482013,-9
1547993204763792306,8746626808565459574,10
2087749879464482013,8746626808565459574,12
1547993204763792306,2782020573392602003,-9
2087749879464482013,2782020573392602003,6
8746626808565459574,2782020573392602003,2
1547993204763792306,6954836300080272778,-9
2087749879464482013,6954836300080272778,4
8746626808565459574,6954836300080272778,5
2782020573392602003,6954836300080272778,6
1547993204763792306,2153512540888969932,8
2087749879464482013,2153512540888969932,2
8746626808565459574,2153512540888969932,7
2782020573392602003,2153512540888969932,6
6954836300080272778,2153512540888969932,9
5144996706364059728,7415173310492186844,5
5144996706364059728,4574999838737412023,3
7415173310492186844,4574999838737412023,10
5144996706364059728,3725152247747972016,2
7415173310492186844,3725152247747972016,5
4574999838737412023,3725152247747972016,8
4782722073210102162,1133243071784036553,5
4782722073210102162,4116435598073195720,-7
1133243071784036553,4116435598073195720,11
4782722073210102162,7164608429767593815,12
1133243071784036553,7164608429767593815,-7
4116435598073195720,7164608429767593815,1
7182429939512923123,8008090371039090186,4
7182429939512923123,4745139635748778764,4
8008090371039090186,4745139635748778764,-9
7182429939512923123,7021590394488454071,11
8008090371039090186,7021590394488454071,8
4745139635748778764,7021590394488454071,4
7182429939512923123,3804936416316748717,3
8008090371039090186,3804936416316748717,6
4745139635748778764,3804936416316748717,12
7021590394488454071,3804936416316748717,5
7248749339071578496,2667979075294644339,-9
9747380583521304749,2232420822502111950,5
9747380583521304749,3510529871005220061,1
2232420822502111950,3510529871005220061,11
3296733516752226127,9190637373370635747,5
3296733516752226127,9279018742484867590,1
9190637373370635747,9279018742484867590,10
3296733516752226127,8502660629638665497,4
9190637373370635747,8502660629638665497,12
9279018742484867590,8502660629638665497,8
3296733516752226127,1093553770136734530,10
9190637373370635747,1093553770136734530,9
9279018742484867590,1093553770136734530,7
8502660629638665497,1093553770136734530,3
7844933305249855108,8988398815519180350,7
7169277979669343527,6701730884755711853,3
7406172299545081670,9657958385615197311,4
7406172299545081670,9493651283426809545,3
9657958385615197311,9493651283426809545,6
2270952295954106239,3181963432586689406,3
2270952295954106239,7812876304783271664,12
3181963432586689406,7812876304783271664,3
2499963266336276837,5537583891070694453,1
2222585130132973159,4471571017350274078,10
6529948839525376749,1154314575296681687,-9
6529948839525376749,3824673384440436984,12
1154314575296681687,3824673384440436984,1
6529948839525376749,1147956202273329633,9
1154314575296681687,1147956202273329633,9
3824673384440436984,1147956202273329633,7
6529948839525376749,8319487347791676739,4
1154314575296681687,8319487347791676739,10
3824673384440436984,8319487347791676739,1
1147956202273329633,8319487347791676739,11
7393734316825355671,1278331857686522071,10
7393734316825355671,3574933848814824359,12
1278331857686522071,3574933848814824359,3
7393734316825355671,1777814477486126451,-9
1278331857686522071,1777814477486126451,7
3574933848814824359,1777814477486126451,10
3927683851451482048,4773778561759371895,12
4044814904816730736,7404947709515432258,6
8835684180011847021,8913932955551277612,9
9720480331469113798,4231019717808212179,11
6173435099609524247,8986319198102047597,-9
6173435099609524247,9789434627971859858,9
8986319198102047597,9789434627971859858,3
9099869484842012349,4602590155534945415,4
4512809881588910077,9761862326589716434,4
4512809881588910077,3334526265925970666,5
9761862326589716434,3334526265925970666,4
2144398585797924191,9089452503141085826,3
2144398585797924191,1374774174944890863,3
9089452503141085826,1374774174944890863,12
2144398585797924191,7422687250330681565,8
9089452503141085826,7422687250330681565,-7
1374774174944890863,7422687250330681565,2
4943046241157208667,3940026318223072334,7
4943046241157208667,7321241545427583268,-9
3940026318223072334,7321241545427583268,-9
4943046241157208667,4480284833029996397,4
3940026318223072334,4480284833029996397,4
7321241545427583268,4480284833029996397,1
3315921248954997013,9670362843715615184,9
3315921248954997013,8228709332097553742,4
9670362843715615184,8228709332097553742,9
3315921248954997013,4324111510554806074,1
9670362843715615184,4324111510554806074,8
8228709332097553742,4324111510554806074,10
3315921248954997013,9088368196673881245,8
9670362843715615184,9088368196673881245,8
8228709332097553742,9088368196673881245,12
4324111510554806074,9088368196673881245,12
2272004056408915948,4072899937045340529,-9
9077660612690918852,5707525838966733575,7
7829587870742714003,8010012875559690980,12
3825200398450945803,2057394410463677855,1
3825200398450945803,8680062914955516339,8
2057394410463677855,8680062914955516339,6
3825200398450945803,9725454932180956329,10
2057394410463677855,9725454932180956329,8
8680062914955516339,9725454932180956329,9
8757978446765347606,1449525791234359255,9
6167373682149026227,5255230415644379812,5
6167373682149026227,8746691536217843476,9
5255230415644379812,8746691536217843476,9
4192347880762012345,4784926587891064711,5
4192347880762012345,2385033533048549079,9
4784926587891064711,2385033533048549079,3
4192347880762012345,4116965108980411796,9
4784926587891064711,4116965108980411796,3
2385033533048549079,4116965108980411796,-7
5444820994462310935,8865087744030938164,2
6008440590660020029,7146363763914143387,-9
9430601954202037903,7335317040127521319,3
9430601954202037903,6321870757995696479,6
7335317040127521319,6321870757995696479,5
9430601954202037903,3523265088180295851,11
7335317040127521319,3523265088180295851,8
6321870757995696479,3523265088180295851,4
7213336766459041662,4437102386128397946,6
7213336766459041662,6028925061458109577,5
4437102386128397946,6028925061458109577,8
7213336766459041662,5311122389202452972,1
4437102386128397946,5311122389202452972,10
6028925061458109577,5311122389202452972,-7
7213336766459041662,2079389526593719783,2
4437102386128397946,2079389526593719783,12
6028925061458109577,2079389526593719783,-9
5311122389202452972,2079389526593719783,9
5040878246429902844,9375772667211692694,-9
2206003593586403127,4176945874598655748,10
5429478497726268768,4551536439929389342,-9
5429478497726268768,5473032413276255636,-9
4551536439929389342,5473032413276255636,7
5429478497726268768,2789296900634963550,1
4551536439929389342,2789296900634963550,9
5473032413276255636,2789296900634963550,8
5429478497726268768,6904409816120517465,8
4551536439929389342,6904409816120517465,10
5473032413276255636,6904409816120517465,9
2789296900634963550,6904409816120517465,11
1341644360720120142,8859386394306319128,4
1341644360720120142,6225037626970509671,12
8859386394306319128,6225037626970509671,11
1341644360720120142,9291362294829227087,1
8859386394306319128,9291362294829227087,7
6225037626970509671,9291362294829227087,12
1341644360720120142,7722468028606863937,12
8859386394306319128,7722468028606863937,6
6225037626970509671,7722468028606863937,5
9291362294829227087,7722468028606863937,6
4552068825536466252,4229666821357336256,7
4842482545239528927,8277737365942954274,2
4842482545239528927,1476846378413349901,1
8277737365942954274,1476846378413349901,3
4842482545239528927,9328500892285223597,11
8277737365942954274,9328500892285223597,7
1476846378413349901,9328500892285223597,5
1308628335780405602,2565227407934991397,3
1308628335780405602,3924863551927586671,8
2565227407934991397,3924863551927586671,8
7298915117446051902,1208222834361119832,10
2759956066355873885,5493010754815773869,-7
4649206830271178963,4950428612979787901,-7
3464416709603063288,3036839478023583413,12
3464416709603063288,1809005398850151824,-7
3036839478023583413,1809005398850151824,10
3464416709603063288,6079962918492405866,7
3036839478023583413,6079962918492405866,11
1809005398850151824,6079962918492405866,-7
1615377811901716507,1309297347402520509,-7
1615377811901716507,9351634531393733901,6
1309297347402520509,9351634531393733901,6
1615377811901716507,9276512957500178340,11
1309297347402520509,9276512957500178340,7
9351634531393733901,9276512957500178340,2
5697378646691707570,5968711463156137244,-9
5697378646691707570,4278579978593840038,-7
5968711463156137244,4278579978593840038,-9
5697378646691707570,3017256561768614278,12
5968711463156137244,3017256561768614278,12
4278579978593840038,3017256561768614278,12
3761033260325649299,7569622907793068017,2
9613954180518894316,9896332034734265313,-7
9613954180518894316,4338872718184621339,2
9896332034734265313,4338872718184621339,-9
9613954180518894316,6053587955650866725,6
9896332034734265313,6053587955650866725,4
4338872718184621339,6053587955650866725,1
9613954180518894316,3577845387668498746,9
9896332034734265313,3577845387668498746,5
4338872718184621339,3577845387668498746,-9
6053587955650866725,3577845387668498746,5
9613954180518894316,6273212088519649511,12
9896332034734265313,6273212088519649511,-9
4338872718184621339,6273212088519649511,-7
6053587955650866725,6273212088519649511,11
3577845387668498746,6273212088519649511,3
7287824597288353125,1762121136904294378,8
7287824597288353125,7774395568419726636,10
1762121136904294378,7774395568419726636,9
7287824597288353125,5530933666569187322,-7
1762121136904294378,5530933666569187322,-9
7774395568419726636,5530933666569187322,7
7287824597288353125,5058705197732597999,7
1762121136904294378,5058705197732597999,2
7774395568419726636,5058705197732597999,8
5530933666569187322,5058705197732597999,1
1104884009741618964,7208515820170586435,6
1104884009741618964,4601610010900253015,9
7208515820170586435,4601610010900253015,-7
1104884009741618964,3573634706958831582,9
7208515820170586435,3573634706958831582,8
4601610010900253015,3573634706958831582,11
7846726488513672446,2406631566609601400,5
4812548886833160377,7982949675834774009,2
5081100594326199720,7690284997803175897,12
4288486073575763165,7795557166103663577,-7
4288486073575763165,3421904635455422373,1
7795557166103663577,3421904635455422373,5
4288486073575763165,4866552827765631506,-7
7795557166103663577,4866552827765631506,10
3421904635455422373,4866552827765631506,4
4288486073575763165,3258558534993815850,7
7795557166103663577,3258558534993815850,10
3421904635455422373,3258558534993815850,5
4866552827765631506,3258558534993815850,9
5597953310121031226,2366477765868007244,7
7690527557406436793,1136758537561303452,9
7831245325263660907,4599530619586506871,-9
7831245325263660907,8860802048484967186,5
4599530619586506871,8860802048484967186,10
7831245325263660907,3609611031760503759,8
4599530619586506871,3609611031760503759,5
8860802048484967186,3609611031760503759,1
3117615311183664153,8891498926262861201,-9
3117615311183664153,6672572424023404730,9
8891498926262861201,6672572424023404730,10
3117615311183664153,9100247358234243051,10
8891498926262861201,9100247358234243051,12
6672572424023404730,9100247358234243051,6
1653741519569228582,9711322801495559893,8
9347227954497370770,7513310660274522261,12
9347227954497370770,1735275387186794253,10
7513310660274522261,1735275387186794253,7
6644972766297494544,9921127025361282708,1
6644972766297494544,9671149659985599086,12
9921127025361282708,9671149659985599086,1
6644972766297494544,8467231373934009883,3
9921127025361282708,8467231373934009883,3
9671149659985599086,8467231373934009883,-9
7870541557170755199,4548623374158483685,10
7870541557170755199,8574328182193851677,3
4548623374158483685,8574328182193851677,-9
8737410180195674747,9365319587349437260,6
8737410180195674747,7866997574193040935,1
9365319587349437260,7866997574193040935,3
8737410180195674747,7248905435564261123,6
9365319587349437260,7248905435564261123,7
7866997574193040935,7248905435564261123,1
8737410180195674747,3393896305171599650,1
9365319587349437260,3393896305171599650,4
7866997574193040935,3393896305171599650,9
7248905435564261123,3393896305171599650,-7
1440536409598050692,2177836558125839937,2
1440536409598050692,9075722541320234764,6
2177836558125839937,9075722541320234764,11
1440536409598050692,5913164127062120186,10
2177836558125839937,5913164127062120186,6
9075722541320234764,5913164127062120186,-7
8637026726751111864,6171550633247251970,6
5815822059169892895,1384473045360579279,-9
5815822059169892895,5355628287637539510,7
1384473045360579279,5355628287637539510,6
5815822059169892895,4957262237367549965,3
1384473045360579279,4957262237367549965,12
5355628287637539510,4957262237367549965,10
5815822059169892895,1491224330176537214,5
1384473045360579279,1491224330176537214,1
5355628287637539510,1491224330176537214,-9
4957262237367549965,1491224330176537214,5
1383363025979288691,6502558939643980381,-7
1383363025979288691,2874383965924932246,-7
6502558939643980381,2874383965924932246,4
1383363025979288691,7850042784621297054,5
6502558939643980381,7850042784621297054,8
2874383965924932246,7850042784621297054,8
1383363025979288691,7464216569494775546,-7
6502558939643980381,7464216569494775546,8
2874383965924932246,7464216569494775546,-7
7850042784621297054,7464216569494775546,7
6512360330717961290,8480699259107588446,9
4194255927555282385,5738084670695333240,10
4194255927555282385,9485044357134776940,-7
5738084670695333240,9485044357134776940,8
4194255927555282385,9380176282685233884,-7
5738084670695333240,9380176282685233884,-7
9485044357134776940,9380176282685233884,8
4194255927555282385,5107944486571749866,11
5738084670695333240,5107944486571749866,6
9485044357134776940,5107944486571749866,8
9380176282685233884,5107944486571749866,11
4637253314685435992,3302864926750304711,6
8680467624795878316,7429669819481316418,4
8680467624795878316,7719936037572698776,-9
7429669819481316418,7719936037572698776,5
8680467624795878316,7224911542187542628,9
7429669819481316418,7224911542187542628,4
7719936037572698776,7224911542187542628,10
8680467624795878316,4316883757241861087,3
7429669819481316418,4316883757241861087,2
7719936037572698776,4316883757241861087,3
7224911542187542628,4316883757241861087,12
8576683867027444672,8333313178628520272,4
8576683867027444672,2681836470581747352,4
8333313178628520272,2681836470581747352,-9
8576683867027444672,9335168574655516375,7
8333313178628520272,9335168574655516375,-9
2681836470581747352,9335168574655516375,12
8576683867027444672,8977939340170683704,2
8333313178628520272,8977939340170683704,12
2681836470581747352,8977939340170683704,8
9335168574655516375,8977939340170683704,-7
3826999261704540921,4075969386029532958,9
3826999261704540921,2095384575440301595,1
4075969386029532958,2095384575440301595,8
1711231104401811334,3063373058712867439,11
1711231104401811334,2650936604565142043,3
3063373058712867439,2650936604565142043,10
1711231104401811334,8758642052993040813,-7
3063373058712867439,8758642052993040813,12
2650936604565142043,8758642052993040813,-7
1711231104401811334,6939303106672881451,-7
3063373058712867439,6939303106672881451,8
2650936604565142043,6939303106672881451,7
8758642052993040813,6939303106672881451,1
1711231104401811334,8294077512999776447,4
3063373058712867439,8294077512999776447,-7
2650936604565142043,8294077512999776447,6
8758642052993040813,8294077512999776447,9
6939303106672881451,8294077512999776447,3
4554447473824923088,6580436330075181830,10
2607335659298120231,9139483087381470495,6
2607335659298120231,5871189801078565127,-9
9139483087381470495,5871189801078565127,5
7484333570982976474,8053459944972714422,-9
2477278106774776290,3128799253200986096,-7
2477278106774776290,4863400683573720070,2
3128799253200986096,4863400683573720070,3
2477278106774776290,5388963352761409257,9
3128799253200986096,5388963352761409257,4
4863400683573720070,5388963352761409257,10
4945180838004400541,2776866595339490959,5
7561975375993122453,7368304948897394379,6
9375718626247249116,4724689600081687765,2
7764025592148578422,5506340071212462411,5
7764025592148578422,4187402961320789360,2
5506340071212462411,4187402961320789360,3
9746821057777634221,4196174440169253656,11
4932590805387428329,1422982526174552262,-7
3352262655630355913,6978397542844746086,3
3352262655630355913,9489606807346659366,6
6978397542844746086,9489606807346659366,-9
3352262655630355913,9815466034535103379,8
6978397542844746086,9815466034535103379,4
9489606807346659366,9815466034535103379,3
3352262655630355913,8377059569817424853,10
6978397542844746086,8377059569817424853,2
9489606807346659366,8377059569817424853,11
9815466034535103379,8377059569817424853,6
3352262655630355913,9770048263280691583,3
6978397542844746086,9770048263280691583,12
9489606807346659366,9770048263280691583,9
9815466034535103379,9770048263280691583,1
8377059569817424853,9770048263280691583,7
7041986181856257064,5589541231824563452,3
7041986181856257064,2289139484644592295,7
5589541231824563452,2289139484644592295,11
7041986181856257064,9262888209379399849,2
5589541231824563452,9262888209379399849,6
2289139484644592295,9262888209379399849,6
7041986181856257064,6481229085296158461,3
5589541231824563452,6481229085296158461,-9
2289139484644592295,6481229085296158461,10
9262888209379399849,6481229085296158461,12
7041986181856257064,8589948696925028774,3
5589541231824563452,8589948696925028774,2
2289139484644592295,8589948696925028774,8
9262888209379399849,8589948696925028774,-9
6481229085296158461,8589948696925028774,3
7290735304024459685,3248482200188990536,-7
4417706727183611481,2029058740365915187,6
4417706727183611481,5441600581511513373,-7
2029058740365915187,5441600581511513373,9
4417706727183611481,617399808448510,6
2029058740365915187,617399808448510,6
5441600581511513373,617399808448510,2
4674034795351389967,7219385931846032611,6
4795710243682314476,4044568314016334519,3
6363183130114457167,5351035932661499693,-9
6363183130114457167,2050385644730505823,6
5351035932661499693,2050385644730505823,1
2954170146387132016,6398824615872079007,12
2954170146387132016,6499049574292801822,9
6398824615872079007,6499049574292801822,9
2954170146387132016,8987084920725464105,4
6398824615872079007,8987084920725464105,3
6499049574292801822,8987084920725464105,3
2954170146387132016,3299112824761282607,1
6398824615872079007,3299112824761282607,-7
6499049574292801822,3299112824761282607,4
8987084920725464105,3299112824761282607,3
1268695366824890298,9632720943378177607,10
1268695366824890298,5646885211252704754,-9
9632720943378177607,5646885211252704754,10
1268695366824890298,8947245892773547245,8
9632720943378177607,8947245892773547245,5
5646885211252704754,8947245892773547245,10
3289480267787505067,8244531531440152690,12
3289480267787505067,2117068336777919137,8
8244531531440152690,2117068336777919137,10
5658212614713728197,7650788815469899393,12
5658212614713728197,7809782962970345805,3
7650788815469899393,7809782962970345805,5
5658212614713728197,1577118170191102524,1
7650788815469899393,1577118170191102524,-9
7809782962970345805,1577118170191102524,-9
5658212614713728197,9696685990629489205,9
7650788815469899393,9696685990629489205,-9
7809782962970345805,9696685990629489205,6
1577118170191102524,9696685990629489205,5
5658212614713728197,1764162246082632457,1
7650788815469899393,1764162246082632457,3
7809782962970345805,1764162246082632457,6
1577118170191102524,1764162246082632457,6
9696685990629489205,1764162246082632457,2
8309751776031867373,7753615227452838372,5
8309751776031867373,5781150389126863132,2
7753615227452838372,5781150389126863132,1
8309751776031867373,9461108301488622804,9
7753615227452838372,9461108301488622804,8
5781150389126863132,9461108301488622804,8
4307744128994466720,5195000855528923487,9
4307744128994466720,7504241020729500960,-9
5195000855528923487,7504241020729500960,1
4307744128994466720,1819275059185172116,3
5195000855528923487,1819275059185172116,5
7504241020729500960,1819275059185172116,-7
4307744128994466720,6545499688882416884,4
5195000855528923487,6545499688882416884,12
7504241020729500960,6545499688882416884,7
1819275059185172116,6545499688882416884,9
4167786432240979288,2032806718291480145,-7
1565847617147699791,3915789128560147389,10
1788830271453747956,2470835114744409122,8
1788830271453747956,8175469459221099230,11
2470835114744409122,8175469459221099230,3
4901609601199718098,8464931223302234883,10
4901609601199718098,7061881185096985439,-7
8464931223302234883,7061881185096985439,2
4901609601199718098,1831765676028766740,11
8464931223302234883,1831765676028766740,12
7061881185096985439,1831765676028766740,-9
6198317123026243425,1776037742403300782,9
8930147806158574831,7947802161280050139,12
2185417243122705892,5613239924508532345,2
2185417243122705892,7316553111726640932,6
5613239924508532345,7316553111726640932,4
2185417243122705892,7631804770800822053,12
5613239924508532345,7631804770800822053,12
7316553111726640932,7631804770800822053,-7
2185417243122705892,1130853129190797765,10
5613239924508532345,1130853129190797765,4
7316553111726640932,1130853129190797765,4
7631804770800822053,1130853129190797765,2
1350767202077965329,9018435437946580782,-7
3744607706608560863,7048556188903184523,6
3744607706608560863,9288931568945352192,-9
7048556188903184523,9288931568945352192,1
4033582644360487909,4747803893661728747,1
4033582644360487909,7509818307598417387,2
4747803893661728747,7509818307598417387,1
4904004442565385170,8138386760234709929,12
4904004442565385170,5770034866438094735,11
8138386760234709929,5770034866438094735,1
2562546524703164962,4247668410718138013,2
2562546524703164962,4549794167329931351,5
4247668410718138013,4549794167329931351,10
2562546524703164962,4590894344506923397,7
4247668410718138013,4590894344506923397,1
4549794167329931351,4590894344506923397,12
2562546524703164962,4641191447373600460,12
4247668410718138013,4641191447373600460,10
4549794167329931351,4641191447373600460,-7
4590894344506923397,4641191447373600460,6
8088431111316987823,5821571980526425586,10
8088431111316987823,7243822955312892940,8
5821571980526425586,7243822955312892940,6
8088431111316987823,9582358154692526611,10
5821571980526425586,9582358154692526611,7
7243822955312892940,9582358154692526611,2
2560969324950626510,9275681308077350265,-7
2560969324950626510,7414577935571152730,5
9275681308077350265,7414577935571152730,9
2560969324950626510,3682089902761168922,7
9275681308077350265,3682089902761168922,3
7414577935571152730,3682089902761168922,9
2560969324950626510,5237589123299600833,9
9275681308077350265,5237589123299600833,2
7414577935571152730,5237589123299600833,5
3682089902761168922,5237589123299600833,9
4405858859800757089,7200509567619856624,7
4405858859800757089,4010591644040493430,12
7200509567619856624,4010591644040493430,6
4405858859800757089,8291321636345933742,9
7200509567619856624,8291321636345933742,-9
4010591644040493430,8291321636345933742,-7
8219405185420019594,4500543228757116835,-7
2498085859455155445,1169299255383819227,2
2498085859455155445,9436216340958745042,11
1169299255383819227,9436216340958745042,6
1977559840533828036,4344711028128680053,1
1977559840533828036,4582721498377586120,11
