ID_CEN,ID_CCS,cluster_number
,c4732734334465318886,288
c7732105371779805219,,288
,c4298505660153060214,288
c1325021786187848667,,289
,c2846734400618944051,289
c3809229318007490493,,289
,c8723862567391232293,289
c2154749984169596926,c5542540232637031701,289
c8340791471797298404,,289
c7014754988445913207,,290
,c2821615212044728546,290
c4446816983255737436,,290
c9049113510316654583,c3625542563815565624,290
,c3649619627433571692,290
c8097161062316744369,c7126047375304480218,291
,c4977538581857588851,292
c5953945150495512246,,292
c4770940611449233155,c8246546917516479197,292
c3639041615708406512,,292
,c2139681490233004447,292
c1290920090482217759,c5284457279497243486,293
,c5009021980205469203,293
c5165430154681579324,,294
,c5735197923745845131,294
c7263591387260199621,c3087265492456611506,295
c2995610129132546254,,296
,c5698068488696758122,296
c3448747504414029126,,296
c6599807085558257276,,298
,c4401287670703749445,298
c7360541449344519970,,298
,c1070338012665253534,298
c3742240703631983447,c2446498120950675278,299
c5222595892870584721,,299
c3742240703631983447,c5338460147721723625,299
c2100140960277827908,c5619346875950220766,300
c7816950223953031285,,301
,c6003135783900074088,301
c7314113597596230925,,301
,c7720648179441707917,301
c5348003883134394841,c2964527163414656565,301
c6731432796148445898,,303
,c3931309518903183677,303
c6562584589699115194,,303
,c7465103002996997216,303
c7651986604021555674,c5349328646293142800,303
,c1349391797866303398,304
c8677890450475751639,,304
c6768741078508686123,c9116435383311038370,304
c6286840244053405961,,306
,c7199001533467402550,306
,c3517054361013241122,307
c6015830176847449419,c5767772846911131366,307
c6956418485820129420,c2456725409148206315,309
,c7389982377879727702,309
c4509812466226944580,,310
,c8611436167601388758,310
c4928347096307894053,,310
,c7389400623619299507,310
c5124678119864969818,c5803076985654010702,310
c6047897892168914705,,310
c8934512016961841799,,311
c1218067644229566048,c7299723472492440468,311
c6263289922245983045,c4687708447949230027,311
c5685694720060301294,c8423353876101530715,313
c6482918845632882664,,313
c1456398164976796068,,315
c2335572429738243493,,315
c6966442065941294229,c2854633697928528210,315
,c5404488691227904727,315
,c4353926452006580793,316
c4096661724899379071,,316
c7164741179991535208,,317
,c5336363341821123859,317
c3366687614338098222,,317
,c2071870352894216200,317
c2457148077974371526,c8411245483382423474,317
c5432825889550703205,c2933119234719697364,317
c8972948525549259978,,318
,c4329789658544800316,318
,c1589193662407101000,318
c6940093517054884577,,319
,c5996670555168115214,319
c8491653195510468805,,320
,c6669549732672497737,320
,c2475135545177257681,321
c8538388994735847816,,321
,c3401690273148304091,323
c1724262143778817851,,323
,c5383009188325948996,323
c4134354627174069521,,324
,c5146056873974140905,324
c1840876594417566161,c1698096455204878970,324
c5890374494150929809,,325
,c8190249882919811109,325
c7002968410359324474,c5423296720706708562,325
,c7949460443072040073,325
c4816677785563006459,,325
,c5152304955778608704,326
c1509959624420685771,,326
c5796773571906615342,,327
,c1275794747833457948,327
c9891615540732288817,,328
,c3564429765120609163,328
c3206288879799122102,,329
,c3413800412835644123,329
c9438279643318135827,c3413800412835644123,329
c2089773682123073165,,330
,c3537992529821207971,330
c1429727417249086955,,330
c3087377241954918790,,330
c1903330967016196046,,331
,c7515082495550246773,331
c3737850327118399469,,333
,c6749803359677676527,333
c8025681847910702306,,334
,c6086555672979933318,334
c2885512565606768921,,334
c5634394243175380326,,335
,c3234615506582547317,335
c2312331557743911062,c6877667676536908233,335
,c2956420246520490077,335
c5306416076232301462,,337
,c5299861478196167861,337
c2777445662108158372,c6979986616261197844,337
,c6881545506966478885,337
c2996173028519636071,,339
,c8234452755875368216,339
c8439350436397729225,c4162514985377543286,340
c6414240626494019597,,341
,c5408175876503795793,341
c3314392309503102659,,341
c7372762167027223685,c7769598916819934134,341
c3259730303043019099,,342
,c8036186385204880081,342
c4272711262859004284,c1769408186971836560,343
c7956532679117077340,,343
,c3897899161092225354,343
c8584865132169148031,,344
,c8611008861354203021,344
c8584865132169148031,,344
,c2578004825381596511,344
c8910467219069534847,,344
,c2768191532838692004,344
c3083927264367901922,,344
,c1076542337712879365,345
c8921363600591179939,,345
c7966140823544457532,c8420924343127621985,345
c2205367171704716885,,346
,c1951555233752062672,346
c1645568575758916346,,347
,c6633385814977484627,347
c5678568886686795293,c6696505062100363407,347
c8828007040528819930,,348
,c5558516503486211278,348
c3422535551473250168,c3571345072373879302,348
c5167243787264814481,,348
c3501197568728693931,,349
,c6411033077014469529,349
c3501197568728693931,c2550716531665629783,349
c4234831556528492203,,350
c2301101965364290836,c3078231998872644020,350
,c5295282372351776108,350
c2998196038461966353,,350
c5380925091222511106,,352
,c7486947105271541809,352
c6862300521058861187,,352
,c7027428684035673405,352
c4677809764198516584,c2625419073977262167,352
,c4956779241187243396,353
c7507495139211279697,,353
c7225235859375418944,c5147126303648289892,353
c6618889334766427154,c8937092753105334105,353
c6948539299416933321,,354
,c1775163322072355166,354
c6093285230819034732,,355
,c7297045705180887418,355
c4549884428937964475,,355
c8258705717622764548,c4960423623165195643,355
c7171582520529931212,,356
,c2056046561024924214,356
c7343856307346055441,,356
,c3341582609141193168,356
c7343856307346055441,c3341582609141193168,356
c6280655536554863232,c3072732718192913382,356
,c6290872483991881326,356
